TransitID,Date,City,RouteID,RouteName,TransportMode,SourceStop,DestinationStop,Latitude,Longitude,Distance_km,PassengerCount,TripDuration_min,Frequency_per_day,Fare_INR,VehicleCapacity,OccupancyRate,Delay_min,Status
391,2025-02-26,Bengaluru,R106,Whitefield - Silk Board,Metro,Yeshwanthpur,KR Market,12.920899,77.664869,14.19,224.0,85.0,36.0,58.15,30,81.3,44.0,Delayed
813,2025-02-27,Bengaluru,R104,Bommanahalli - Majestic,Metro,RR Nagar,Hebbal,13.104693,77.706144,27.3,903.0,45.0,59.0,74.57,50,47.2,12.0,Delayed
928,2025-02-28,Bengaluru,R109,CV Raman Nagar - Shivajinagar,Metro,Silk Board,Banashankari,12.860292,77.708569,14.24,648.0,35.0,6.0,46.11,30,76.3,22.0,Cancelled
109,2025-02-28,Bengaluru,R103,Mahadevapura - KR Market,Bus,Banashankari,Silk Board,12.942412,77.453221,4.94,1424.0,71.0,28.0,41.83,50,77.8,35.0,Cancelled
189,2025-02-28,Bengaluru,R109,CV Raman Nagar - Shivajinagar,Bus,CV Raman Nagar,Shivajinagar,12.900698,77.515753,14.16,102.0,14.0,45.0,36.61,150,30.4,25.0,Completed
112,2025-02-28,Bengaluru,R104,Bommanahalli - Majestic,Bus,Shivajinagar,Bommanahalli,13.081301,77.67758,12.85,1371.0,92.0,6.0,72.81,60,92.2,24.0,Completed
385,2025-03-01,Bengaluru,R102,Hebbal - Shivajinagar,Metro,Majestic,Silk Board,13.187826,77.465338,11.18,1151.0,110.0,51.0,31.66,30,59.25,44.0,Completed
545,2025-03-01,Bengaluru,R101,Yelahanka - Majestic,Bus,Silk Board,Shivajinagar,13.175291,77.561397,29.78,967.0,112.0,38.0,66.54,150,86.1,8.0,Unknown
121,2025-03-01,Bengaluru,R108,Dasarahalli - Majestic,Unknown,Whitefield,Dasarahalli,13.030413,77.778306,6.83,828.0,105.0,41.0,32.16,100,65.2,44.0,Delayed
485,2025-03-02,Bengaluru,R107,Electronic City - Majestic,Bus,Whitefield,Dasarahalli,13.075807,77.47678,23.64,844.0,34.0,17.0,70.62,100,45.7,33.0,Completed
665,2025-03-02,Bengaluru,R101,Yelahanka - Majestic,Bus,CV Raman Nagar,Silk Board,12.927864,77.537592,13.33,1024.0,53.0,13.0,47.52,40,41.3,6.0,Unknown
89,2025-03-03,Bengaluru,R107,Electronic City - Majestic,Bus,Shivajinagar,CV Raman Nagar,12.9006,77.488053,16.34,293.0,66.0,18.0,61.4,150,71.6,38.0,Delayed
908,2025-03-03,Bengaluru,R105,RR Nagar - Banashankari,Bus,Dasarahalli,CV Raman Nagar,12.955913,77.547947,19.45,1155.0,28.0,45.0,24.59,30,92.8,8.0,Completed
169,2025-03-04,Bengaluru,R101,Yelahanka - Majestic,Bus,Shivajinagar,CV Raman Nagar,13.151157,77.668166,2.64,1448.0,68.0,56.0,32.75,60,43.2,10.0,On Time
289,2025-03-05,Bengaluru,R107,Electronic City - Majestic,Metro,RR Nagar,Electronic City,13.1582,77.789842,11.96,650.0,54.0,49.0,50.09,30,66.7,42.0,Delayed
39,2025-03-05,Bengaluru,R101,Yelahanka - Majestic,Bus,CV Raman Nagar,Shivajinagar,12.912917,77.727303,9.72,1684.0,50.0,49.0,20.16,50,47.5,17.0,On Time
340,2025-03-06,Bengaluru,R107,Electronic City - Majestic,Bus,Bommanahalli,CV Raman Nagar,13.020694,77.770683,8.61,350.0,17.0,13.0,39.39,30,50.2,44.0,Unknown
7,2025-03-06,Bengaluru,R102,Hebbal - Shivajinagar,Metro,CV Raman Nagar,Hebbal,13.06742,77.513551,7.65,1600.0,171.0,52.0,65.35,30,88.1,36.0,Delayed
434,2025-03-07,Bengaluru,R103,Mahadevapura - KR Market,Bus,Hebbal,Electronic City,12.921702,77.735466,28.37,527.0,57.0,5.0,69.02,100,33.8,41.0,Completed
892,2025-03-07,Bengaluru,R106,Whitefield - Silk Board,Unknown,KR Market,Yeshwanthpur,13.189307,77.719142,21.93,179.0,96.0,30.0,35.13,40,91.0,21.0,Cancelled
578,2025-03-07,Bengaluru,R108,Dasarahalli - Majestic,Metro,Banashankari,Whitefield,12.901969,77.724643,22.48,1004.0,46.0,59.0,17.74,50,55.9,7.0,Completed
786,2025-03-08,Bengaluru,R110,Hebbal - Yeshwanthpur,Metro,Mahadevapura,RR Nagar,12.869576,77.775301,23.32,615.0,87.0,12.0,33.98,100,95.4,27.0,On Time
706,2025-03-08,Bengaluru,R104,Bommanahalli - Majestic,Metro,Shivajinagar,Bommanahalli,12.953658,77.585723,3.58,1433.0,69.0,35.0,32.44,100,67.5,10.0,Unknown
318,2025-03-08,Bengaluru,R101,Yelahanka - Majestic,Bus,Banashankari,KR Market,13.006083,77.692209,4.67,948.0,102.0,5.0,64.32,60,85.3,15.0,Unknown
991,2025-03-09,Bengaluru,R101,Yelahanka - Majestic,Metro,Hebbal,Whitefield,12.93178,77.797008,22.44,1780.0,73.0,58.0,77.18,150,32.1,23.0,Delayed
202,2025-03-09,Bengaluru,R103,Mahadevapura - KR Market,Bus,Bommanahalli,Silk Board,13.06422,77.563739,24.32,1172.0,88.0,40.0,36.44,40,55.6,0.0,Cancelled
205,2025-03-09,Bengaluru,R106,Whitefield - Silk Board,Bus,Hebbal,Mahadevapura,13.03992,77.648378,4.12,652.0,93.0,22.0,26.54,40,63.5,7.0,Delayed
19,2025-03-09,Bengaluru,R101,Yelahanka - Majestic,Bus,Yelahanka,Bommanahalli,13.059472,77.692562,23.04,562.0,68.0,17.0,33.32,30,43.2,16.0,Completed
361,2025-03-09,Bengaluru,R104,Bommanahalli - Majestic,Bus,KR Market,Dasarahalli,13.187403,77.495483,18.55,872.0,116.0,35.0,62.68,40,66.7,44.0,On Time
124,2025-03-09,Bengaluru,R103,Mahadevapura - KR Market,Bus,Yelahanka,CV Raman Nagar,13.079031,77.722563,18.07,796.0,62.0,12.0,38.22,150,77.3,21.0,Cancelled
501,2025-03-10,Bengaluru,R103,Mahadevapura - KR Market,Bus,Mahadevapura,CV Raman Nagar,13.154213,77.769394,28.09,611.0,40.0,24.0,60.76,40,40.8,29.0,Delayed
186,2025-03-10,Bengaluru,R106,Whitefield - Silk Board,Bus,Yeshwanthpur,Mahadevapura,12.889295,77.700703,8.23,1408.0,46.0,53.0,119.22,40,67.9,3.0,Completed
191,2025-03-11,Bengaluru,R103,Mahadevapura - KR Market,Bus,Yeshwanthpur,Whitefield,12.854409,77.607598,25.35,1377.0,74.0,32.0,58.17,150,44.2,6.0,Cancelled
897,2025-03-11,Bengaluru,R103,Mahadevapura - KR Market,Bus,KR Market,Bommanahalli,12.88288,77.755989,15.33,646.0,101.0,20.0,13.72,30,27.6,14.0,Completed
491,2025-03-12,Bengaluru,R104,Bommanahalli - Majestic,Bus,Electronic City,Dasarahalli,12.98283,77.487109,13.0,1480.0,15.0,39.0,56.61,40,75.1,22.0,On Time
357,2025-03-12,Bengaluru,R107,Electronic City - Majestic,Bus,KR Market,Hebbal,12.905046,77.543406,21.59,57.0,25.0,6.0,50.39,60,87.4,27.0,Unknown
424,2025-03-12,Bengaluru,R110,Hebbal - Yeshwanthpur,Metro,CV Raman Nagar,Electronic City,12.853245,77.568853,20.22,517.0,60.0,23.0,24.51,40,92.9,42.0,Delayed
629,2025-03-12,Bengaluru,R108,Dasarahalli - Majestic,Metro,Mahadevapura,Hebbal,12.857376,77.643027,24.94,1321.0,81.0,54.0,16.45,50,53.5,34.0,Cancelled
333,2025-03-12,Bengaluru,R105,RR Nagar - Banashankari,Metro,CV Raman Nagar,Majestic,13.069974,77.777569,29.64,630.0,35.0,6.0,30.26,100,59.9,19.0,On Time
53,2025-03-13,Bengaluru,R105,RR Nagar - Banashankari,Metro,Shivajinagar,Majestic,13.047626,77.750314,2.83,1793.0,82.0,33.0,21.39,60,61.5,37.0,Cancelled
515,2025-03-13,Bengaluru,R110,Hebbal - Yeshwanthpur,Bus,Mahadevapura,CV Raman Nagar,13.134327,77.739622,28.83,1047.0,22.0,39.0,45.26,40,94.8,15.0,Delayed
141,2025-03-13,Bengaluru,R103,Mahadevapura - KR Market,Bus,Silk Board,CV Raman Nagar,13.073807,77.697528,26.6,1367.0,94.0,12.0,58.64,40,55.2,40.0,Unknown
245,2025-03-13,Bengaluru,R105,RR Nagar - Banashankari,Bus,Mahadevapura,Electronic City,13.173128,77.723659,20.16,564.0,38.0,36.0,65.47,30,38.6,30.0,On Time
115,2025-03-13,Bengaluru,R102,Hebbal - Shivajinagar,Bus,Mahadevapura,Dasarahalli,12.869552,77.504261,17.75,1793.0,46.0,29.0,61.56,60,71.8,12.0,On Time
212,2025-03-13,Bengaluru,R109,CV Raman Nagar - Shivajinagar,Metro,RR Nagar,Whitefield,12.948397,77.534726,8.23,972.0,12.0,32.0,77.74,40,52.3,23.0,Completed
88,2025-03-14,Bengaluru,R102,Hebbal - Shivajinagar,Bus,Majestic,Banashankari,13.134425,77.692924,29.6,139.0,41.0,8.0,65.45,30,47.2,84.0,On Time
73,2025-03-14,Bengaluru,R101,Yelahanka - Majestic,Metro,Electronic City,Yelahanka,12.893917,77.607841,11.45,1016.0,116.0,45.0,61.95,30,80.9,29.0,On Time
797,2025-03-15,Bengaluru,R106,Whitefield - Silk Board,Metro,Yeshwanthpur,Dasarahalli,13.166026,77.696266,20.18,968.0,82.0,46.0,67.86,100,62.2,3.0,Delayed
662,2025-03-15,Bengaluru,R106,Whitefield - Silk Board,Metro,Hebbal,Bommanahalli,12.993783,77.583504,16.83,1368.0,70.0,33.0,50.8,60,25.0,23.0,On Time
716,2025-03-16,Bengaluru,R105,RR Nagar - Banashankari,Bus,Banashankari,Silk Board,13.173739,77.703184,26.72,543.0,64.0,33.0,37.82,100,25.9,6.0,On Time
295,2025-03-16,Bengaluru,R106,Whitefield - Silk Board,Bus,Bommanahalli,CV Raman Nagar,13.04545,77.484002,10.2,1025.0,91.0,29.0,71.87,40,81.4,77.0,Unknown
695,2025-03-17,Bengaluru,R110,Hebbal - Yeshwanthpur,Metro,Mahadevapura,Bommanahalli,13.038254,77.537502,10.31,1439.0,39.0,11.0,46.12,100,47.4,17.0,Cancelled
798,2025-03-17,Bengaluru,R108,Dasarahalli - Majestic,Metro,CV Raman Nagar,Shivajinagar,12.907056,77.739401,22.7,1105.0,164.0,48.0,57.41,60,28.0,37.0,Delayed
24,2025-03-18,Bengaluru,R108,Dasarahalli - Majestic,Bus,KR Market,Yeshwanthpur,13.167301,77.467175,25.17,267.0,70.0,28.0,13.27,150,49.1,1.0,Delayed
157,2025-03-19,Bengaluru,R109,CV Raman Nagar - Shivajinagar,Bus,Bommanahalli,Hebbal,13.133458,77.672348,26.17,1513.0,34.0,48.0,79.83,100,68.5,4.0,On Time
375,2025-03-20,Bengaluru,R107,Electronic City - Majestic,Metro,KR Market,CV Raman Nagar,12.872556,77.564153,12.04,827.0,108.0,14.0,54.46,40,47.9,19.0,Cancelled
582,2025-03-20,Bengaluru,R106,Whitefield - Silk Board,Metro,Shivajinagar,CV Raman Nagar,13.025362,77.669259,29.92,422.0,60.0,17.0,65.3,100,47.4,17.0,Cancelled
873,2025-03-20,Bengaluru,R108,Dasarahalli - Majestic,Bus,Bommanahalli,Shivajinagar,12.993122,77.53447,19.24,97.0,86.0,64.0,37.79,100,49.1,22.0,Delayed
87,2025-03-20,Bengaluru,R101,Yelahanka - Majestic,Bus,Yeshwanthpur,Mahadevapura,13.116864,77.747273,26.79,409.0,90.0,19.0,64.34,40,77.8,42.0,Cancelled
22,2025-03-20,Bengaluru,R103,Mahadevapura - KR Market,Bus,Yelahanka,Silk Board,13.069984,77.4928,21.61,86.0,41.0,41.0,24.26,100,92.8,0.0,Completed
387,2025-03-21,Bengaluru,R101,Yelahanka - Majestic,Metro,Whitefield,CV Raman Nagar,13.016274,77.646388,26.74,480.0,10.0,7.0,137.28,30,31.9,11.0,Completed
180,2025-03-22,Bengaluru,R107,Electronic City - Majestic,Bus,Yelahanka,Yeshwanthpur,13.062637,77.64456,12.67,948.0,119.0,7.0,61.78,40,25.3,22.0,Delayed
345,2025-03-22,Bengaluru,R106,Whitefield - Silk Board,Bus,Mahadevapura,Electronic City,13.159794,77.535219,11.45,973.0,90.0,43.0,73.4,30,58.2,19.0,On Time
217,2025-03-22,Bengaluru,R104,Bommanahalli - Majestic,Bus,Majestic,Yeshwanthpur,13.195843,77.676862,8.26,1672.0,62.0,48.0,19.01,40,28.5,34.0,Cancelled
646,2025-03-22,Bengaluru,R109,CV Raman Nagar - Shivajinagar,Bus,Banashankari,Electronic City,12.939344,77.576322,29.97,613.0,27.0,39.0,35.46,40,28.3,1.0,On Time
41,2025-03-24,Bengaluru,R110,Hebbal - Yeshwanthpur,Bus,Yelahanka,Yeshwanthpur,12.940696,77.692922,24.23,1021.0,42.0,45.0,33.81,100,40.9,30.0,Cancelled
250,2025-03-24,Bengaluru,R107,Electronic City - Majestic,Metro,CV Raman Nagar,Whitefield,13.03413,77.719557,10.95,914.0,21.0,9.0,26.64,60,59.25,41.0,Completed
199,2025-03-25,Bengaluru,R103,Mahadevapura - KR Market,Unknown,Dasarahalli,Yelahanka,12.996925,77.624249,7.38,508.0,114.0,21.0,24.77,50,76.8,35.0,Completed
880,2025-03-25,Bengaluru,R104,Bommanahalli - Majestic,Bus,Bommanahalli,Shivajinagar,12.907805,77.663599,22.73,1359.0,112.0,42.0,77.73,30,16.9,12.0,Delayed
127,2025-03-26,Bengaluru,R105,RR Nagar - Banashankari,Bus,CV Raman Nagar,Electronic City,12.96033,77.535794,27.16,1633.0,25.0,18.0,23.45,150,82.3,30.0,Cancelled
737,2025-03-26,Bengaluru,R104,Bommanahalli - Majestic,Bus,Majestic,Yelahanka,13.011967,77.691273,19.39,744.0,63.0,34.0,29.53,100,70.6,2.0,Unknown
511,2025-03-26,Bengaluru,R107,Electronic City - Majestic,Bus,RR Nagar,Electronic City,13.102187,77.494931,19.1,1283.0,38.0,58.0,44.63,30,55.9,27.0,Completed
409,2025-03-26,Bengaluru,R101,Yelahanka - Majestic,Metro,Mahadevapura,Shivajinagar,12.909524,77.734348,33.95,1161.0,23.0,13.0,55.43,50,90.0,33.0,Cancelled
952,2025-03-27,Bengaluru,R104,Bommanahalli - Majestic,Metro,Whitefield,RR Nagar,12.882516,77.466479,11.51,99.0,36.0,24.0,78.14,100,85.5,1.0,On Time
218,2025-03-29,Bengaluru,R107,Electronic City - Majestic,Metro,Whitefield,CV Raman Nagar,12.956605,77.776759,15.08,129.0,58.0,51.0,68.5,150,78.8,10.0,Cancelled
835,2025-03-29,Bengaluru,R109,CV Raman Nagar - Shivajinagar,Bus,Whitefield,CV Raman Nagar,12.904977,77.742279,7.35,522.0,71.0,10.0,60.32,40,42.2,33.0,On Time
984,2025-03-29,Bengaluru,R104,Bommanahalli - Majestic,Metro,Yeshwanthpur,Yelahanka,12.951359,77.573563,27.43,178.0,96.0,58.0,28.83,60,47.1,19.0,Delayed
75,2025-03-30,Bengaluru,R110,Hebbal - Yeshwanthpur,Bus,Banashankari,Electronic City,13.052993,77.791557,24.19,1644.0,51.0,60.0,62.58,40,25.0,48.0,Unknown
938,2025-03-31,Bengaluru,R104,Bommanahalli - Majestic,Metro,Mahadevapura,Whitefield,13.06278,77.670461,4.6,748.0,84.0,49.0,69.95,100,53.2,1.0,On Time
282,2025-03-31,Bengaluru,R108,Dasarahalli - Majestic,Unknown,Shivajinagar,Silk Board,13.199317,77.582626,24.28,1418.0,81.0,56.0,23.63,150,74.0,4.0,Completed
201,2025-03-31,Bengaluru,R106,Whitefield - Silk Board,Metro,KR Market,Yeshwanthpur,13.114375,77.691415,24.93,348.0,37.0,12.0,13.39,60,94.5,41.0,Cancelled
973,2025-03-31,Bengaluru,R101,Yelahanka - Majestic,Metro,RR Nagar,Yeshwanthpur,12.887996,77.607073,22.52,1530.0,12.0,11.0,72.48,60,94.2,15.0,On Time
591,2025-04-01,Bengaluru,R104,Bommanahalli - Majestic,Metro,Yelahanka,Whitefield,13.187587,77.643111,21.22,473.0,47.0,14.0,43.28,100,38.7,23.0,On Time
790,2025-04-03,Bengaluru,R102,Hebbal - Shivajinagar,Bus,Banashankari,Dasarahalli,13.110124,77.550738,17.16,638.0,38.0,14.0,46.11,60,58.1,2.0,Completed
805,2025-04-04,Bengaluru,R107,Electronic City - Majestic,Bus,Electronic City,KR Market,13.057761,77.546179,2.06,516.0,73.0,51.0,17.09,150,68.1,39.0,Completed
43,2025-04-04,Bengaluru,R106,Whitefield - Silk Board,Bus,Shivajinagar,Yeshwanthpur,13.156805,77.543334,19.81,884.0,86.0,14.0,62.01,30,83.4,43.0,Delayed
493,2025-04-04,Bengaluru,R107,Electronic City - Majestic,Bus,Electronic City,Silk Board,13.051477,77.779897,17.51,1259.0,32.0,5.0,72.84,40,45.6,35.0,On Time
271,2025-04-06,Bengaluru,R102,Hebbal - Shivajinagar,Bus,Bommanahalli,Dasarahalli,12.875975,77.490475,11.24,781.0,63.0,69.0,30.12,30,25.7,34.0,Unknown
607,2025-04-07,Bengaluru,R108,Dasarahalli - Majestic,Metro,Mahadevapura,Whitefield,13.078505,77.793709,21.3,1371.0,114.0,37.0,46.62,30,93.7,26.0,Delayed
384,2025-04-07,Bengaluru,R106,Whitefield - Silk Board,Bus,Majestic,KR Market,12.930961,77.656039,3.66,308.0,85.0,11.0,75.47,100,72.8,24.0,Completed
459,2025-04-07,Bengaluru,R109,CV Raman Nagar - Shivajinagar,Bus,Yelahanka,Bommanahalli,13.048842,77.452563,26.33,1467.0,70.0,52.0,34.98,150,72.9,26.0,Cancelled
746,2025-04-07,Bengaluru,R104,Bommanahalli - Majestic,Metro,CV Raman Nagar,Silk Board,12.901637,77.748997,23.19,1564.0,81.0,12.0,13.45,50,43.8,32.0,Completed
214,2025-04-08,Bengaluru,R102,Hebbal - Shivajinagar,Bus,Dasarahalli,Whitefield,13.025054,77.589025,12.35,346.0,114.0,7.0,73.52,100,50.4,34.0,Delayed
721,2025-04-08,Bengaluru,R105,RR Nagar - Banashankari,Metro,Silk Board,Majestic,12.855254,77.562341,5.32,537.0,43.0,31.0,70.03,30,53.6,31.0,On Time
144,2025-04-09,Bengaluru,R109,CV Raman Nagar - Shivajinagar,Bus,Silk Board,Mahadevapura,12.876149,77.586623,25.36,1536.0,110.0,25.0,12.32,60,42.9,38.0,Cancelled
596,2025-04-09,Bengaluru,R101,Yelahanka - Majestic,Bus,Dasarahalli,Whitefield,12.863503,77.681197,24.2,1571.0,116.0,39.0,76.91,40,78.5,9.0,Completed
570,2025-04-10,Bengaluru,R110,Hebbal - Yeshwanthpur,Bus,Electronic City,Shivajinagar,12.9509,77.528487,4.69,953.0,61.0,6.0,11.95,30,26.0,11.0,Delayed
643,2025-04-11,Bengaluru,R108,Dasarahalli - Majestic,Metro,Dasarahalli,Banashankari,13.056941,77.799771,16.07,348.0,16.0,19.0,34.57,60,41.3,17.0,Cancelled
188,2025-04-11,Bengaluru,R102,Hebbal - Shivajinagar,Metro,Yeshwanthpur,Silk Board,13.11277,77.711815,27.21,1651.0,17.0,9.0,15.12,50,57.9,1.0,Unknown
986,2025-04-11,Bengaluru,R107,Electronic City - Majestic,Bus,Dasarahalli,CV Raman Nagar,12.966746,77.72855,19.69,1345.0,23.0,21.0,28.4,50,56.5,18.0,Cancelled
913,2025-04-11,Bengaluru,R104,Bommanahalli - Majestic,Bus,Banashankari,Dasarahalli,13.154296,77.670863,21.74,1767.0,56.0,60.0,57.59,150,41.3,34.0,On Time
733,2025-04-11,Bengaluru,R106,Whitefield - Silk Board,Metro,KR Market,Banashankari,13.000407,77.779442,16.03,199.0,85.0,11.0,35.17,30,61.6,31.0,Cancelled
172,2025-04-12,Bengaluru,R106,Whitefield - Silk Board,Metro,Bommanahalli,Dasarahalli,12.880186,77.486252,22.35,54.0,69.0,23.0,31.01,30,55.3,1.0,Completed
668,2025-04-12,Bengaluru,R101,Yelahanka - Majestic,Metro,KR Market,Silk Board,12.971494,77.535156,25.9,526.0,105.0,26.0,10.49,150,68.5,5.0,Delayed
148,2025-04-12,Bengaluru,R106,Whitefield - Silk Board,Bus,Yelahanka,Banashankari,12.904762,77.577379,12.39,993.0,20.0,55.0,46.0,60,30.9,32.0,Completed
718,2025-04-13,Bengaluru,R110,Hebbal - Yeshwanthpur,Bus,RR Nagar,Silk Board,13.125974,77.508552,12.46,1299.0,109.0,22.0,25.8,40,90.0,39.0,On Time
66,2025-04-13,Bengaluru,R108,Dasarahalli - Majestic,Metro,Silk Board,Shivajinagar,13.04987,77.668941,5.52,381.0,36.0,29.0,34.06,30,84.9,6.0,Cancelled
210,2025-04-14,Bengaluru,R103,Mahadevapura - KR Market,Bus,Whitefield,RR Nagar,12.879713,77.649397,13.42,1674.0,61.0,9.0,54.7,60,57.3,38.0,On Time
672,2025-04-14,Bengaluru,R103,Mahadevapura - KR Market,Metro,Shivajinagar,Majestic,12.927417,77.788737,15.06,498.0,43.0,17.0,77.04,50,58.9,30.0,Delayed
565,2025-04-14,Bengaluru,R105,RR Nagar - Banashankari,Metro,CV Raman Nagar,Banashankari,12.869391,77.511505,25.97,983.0,63.0,22.0,74.6,150,50.3,57.0,Cancelled
654,2025-04-14,Bengaluru,R109,CV Raman Nagar - Shivajinagar,Bus,KR Market,Hebbal,12.859506,77.490753,16.76,1460.0,59.0,48.0,37.49,100,25.7,43.0,Completed
510,2025-04-14,Bengaluru,R107,Electronic City - Majestic,Metro,Whitefield,Yelahanka,12.899844,77.755374,19.01,2075.0,90.0,8.0,53.44,150,48.0,9.0,Cancelled
687,2025-04-15,Bengaluru,R107,Electronic City - Majestic,Bus,Whitefield,Banashankari,13.121569,77.593051,25.84,997.0,68.0,5.0,41.46,50,36.0,9.0,Delayed
789,2025-04-16,Bengaluru,R105,RR Nagar - Banashankari,Bus,RR Nagar,Dasarahalli,13.084129,77.684245,17.52,1682.0,82.0,26.0,41.65,50,66.2,18.0,Unknown
405,2025-04-17,Bengaluru,R101,Yelahanka - Majestic,Metro,Bommanahalli,CV Raman Nagar,12.973476,77.540964,5.64,82.0,44.0,40.0,71.89,100,74.9,0.0,On Time
311,2025-04-18,Bengaluru,R102,Hebbal - Shivajinagar,Bus,Yelahanka,Banashankari,13.106027,77.497488,23.34,169.0,110.0,22.0,45.35,150,36.3,36.0,On Time
709,2025-04-18,Bengaluru,R105,RR Nagar - Banashankari,Metro,CV Raman Nagar,Yeshwanthpur,13.005994,77.743406,24.79,1254.0,94.0,6.0,22.7,150,56.9,37.0,Delayed
954,2025-04-19,Bengaluru,R105,RR Nagar - Banashankari,Bus,Silk Board,Mahadevapura,13.179735,77.585478,15.58,506.0,1.0,55.0,12.01,40,63.8,9.0,Delayed
546,2025-04-19,Bengaluru,R109,CV Raman Nagar - Shivajinagar,Bus,Dasarahalli,Mahadevapura,12.980475,77.479874,25.41,343.0,86.0,18.0,43.69,50,28.3,0.0,Cancelled
136,2025-04-20,Bengaluru,R108,Dasarahalli - Majestic,Bus,Whitefield,Yeshwanthpur,13.024751,77.477793,3.93,831.0,15.0,39.0,35.08,100,43.3,80.0,On Time
155,2025-04-21,Bengaluru,R109,CV Raman Nagar - Shivajinagar,Bus,Electronic City,Mahadevapura,13.014762,77.669973,21.36,256.0,38.0,6.0,51.68,50,69.7,44.0,Cancelled
793,2025-04-21,Bengaluru,R108,Dasarahalli - Majestic,Bus,Mahadevapura,CV Raman Nagar,13.080817,77.74081,27.11,498.0,66.0,11.0,42.24,100,97.9,0.0,Cancelled
512,2025-04-22,Bengaluru,R110,Hebbal - Yeshwanthpur,Bus,Hebbal,Banashankari,13.0248,77.609362,3.68,1348.0,93.0,44.0,36.62,40,91.1,18.0,Cancelled
939,2025-04-22,Bengaluru,R104,Bommanahalli - Majestic,Metro,Dasarahalli,Silk Board,12.953483,77.603515,26.84,999.0,19.0,41.0,27.9,30,44.2,2.0,Cancelled
337,2025-04-22,Bengaluru,R109,CV Raman Nagar - Shivajinagar,Bus,CV Raman Nagar,Shivajinagar,13.03275,77.544844,26.63,1582.0,91.0,55.0,24.11,100,40.6,6.0,Delayed
553,2025-04-22,Bengaluru,R103,Mahadevapura - KR Market,Bus,Banashankari,Electronic City,13.068288,77.573833,24.58,857.0,67.0,9.0,47.99,40,25.2,19.0,On Time
941,2025-04-23,Bengaluru,R102,Hebbal - Shivajinagar,Bus,KR Market,Whitefield,12.980762,77.726004,20.22,1242.0,63.0,32.0,42.54,30,83.0,16.0,On Time
526,2025-04-23,Bengaluru,R104,Bommanahalli - Majestic,Metro,Yelahanka,Mahadevapura,13.062811,77.545426,28.28,259.0,22.0,56.0,26.06,100,73.5,4.0,Cancelled
690,2025-04-23,Bengaluru,R105,RR Nagar - Banashankari,Metro,Electronic City,Banashankari,12.90842,77.738334,6.01,1390.0,36.0,33.0,90.61,150,59.6,38.0,Delayed
650,2025-04-24,Bengaluru,R102,Hebbal - Shivajinagar,Metro,Shivajinagar,Yeshwanthpur,12.857159,77.764868,6.96,190.0,92.0,9.0,60.51,100,90.6,13.0,Delayed
281,2025-04-24,Bengaluru,R102,Hebbal - Shivajinagar,Bus,Mahadevapura,Yeshwanthpur,13.154792,77.715318,15.24,771.0,25.0,26.0,60.19,100,27.4,24.0,On Time
45,2025-04-24,Bengaluru,R107,Electronic City - Majestic,Metro,KR Market,Dasarahalli,13.102579,77.62161,12.55,357.0,108.0,23.0,79.62,60,48.0,19.0,Delayed
595,2025-04-25,Bengaluru,R103,Mahadevapura - KR Market,Bus,Yeshwanthpur,RR Nagar,13.196838,77.622209,5.24,1416.0,71.0,37.0,34.94,150,74.6,10.0,On Time
888,2025-04-25,Bengaluru,R110,Hebbal - Yeshwanthpur,Bus,Shivajinagar,Electronic City,12.993091,77.601838,3.12,551.0,59.0,32.0,17.22,30,63.2,33.0,Cancelled
822,2025-04-26,Bengaluru,R108,Dasarahalli - Majestic,Bus,CV Raman Nagar,Dasarahalli,12.919198,77.786439,14.94,286.0,110.0,24.0,64.5,100,88.0,37.0,Completed
590,2025-04-26,Bengaluru,R108,Dasarahalli - Majestic,Bus,Dasarahalli,Banashankari,13.12669,77.623659,12.39,1568.0,18.0,20.0,35.55,40,53.3,33.0,Completed
907,2025-04-27,Bengaluru,R110,Hebbal - Yeshwanthpur,Metro,Mahadevapura,Yelahanka,13.120345,77.561958,4.42,451.0,4.0,39.0,79.82,50,44.1,33.0,Delayed
648,2025-04-27,Bengaluru,R101,Yelahanka - Majestic,Bus,KR Market,Hebbal,13.018399,77.495839,10.59,33.0,47.0,20.0,139.64,40,51.8,32.0,Completed
747,2025-04-27,Bengaluru,R102,Hebbal - Shivajinagar,Bus,Dasarahalli,KR Market,13.164604,77.543642,4.18,824.0,53.0,12.0,14.58,100,59.25,17.0,Delayed
915,2025-04-27,Bengaluru,R102,Hebbal - Shivajinagar,Bus,Shivajinagar,Yeshwanthpur,13.093065,77.614613,7.67,776.0,115.0,30.0,60.47,30,77.1,7.0,Cancelled
622,2025-04-28,Bengaluru,R107,Electronic City - Majestic,Bus,Electronic City,CV Raman Nagar,13.121754,77.666139,12.38,1664.0,56.0,48.0,57.31,100,88.6,5.0,Completed
495,2025-04-28,Bengaluru,R106,Whitefield - Silk Board,Bus,Shivajinagar,Majestic,13.175736,77.736667,29.24,340.0,117.0,49.0,70.62,150,45.9,13.0,Delayed
504,2025-04-28,Bengaluru,R101,Yelahanka - Majestic,Bus,Banashankari,Hebbal,13.170886,77.745207,10.13,863.0,26.0,24.0,10.11,30,28.5,21.0,Delayed
457,2025-04-28,Bengaluru,R102,Hebbal - Shivajinagar,Bus,KR Market,Whitefield,13.169098,77.741861,12.31,643.0,24.0,35.0,77.75,150,27.5,44.0,Cancelled
