Date,Time,Location,Ride_Request,Available_Vehicles,Completed_Ride,Cancel_Ride,Waiting_Time_min,Surge_Multiplier
2025-05-04,07:41:00,Malleshwaram,173.0,123.0,150.0,23.0,23.0,1.8
2025-05-04,08:37:00,Malleshwaram,98.0,101.0,39.0,59.0,3.7,2.0
2025-05-05,02:26:00,Yelahanka,156.0,180.0,96.0,60.0,23.3,1.0
2025-05-05,17:36:00,Indiranagar,109.0,89.0,34.0,75.0,14.9,2.0
2025-05-05,23:56:00,Indiranagar,86.0,166.0,80.0,6.0,3.1,1.3
2025-05-06,16:13:00,Marathahalli,332.0,111.0,318.0,14.0,22.4,1.2
2025-05-07,11:10:00,Whitefield,242.0,156.0,163.0,79.0,23.8,1.0
2025-05-07,23:13:00,HSR Layout,325.0,119.0,310.0,15.0,14.1,1.5
2025-05-08,03:52:00,Marathahalli,33.0,137.0,5.0,28.0,10.9,1.0
2025-05-08,04:02:00,Jayanagar,305.0,157.0,247.0,58.0,20.2,1.2
2025-05-08,06:32:00,Marathahalli,117.0,40.0,44.0,73.0,11.7,1.3
2025-05-09,02:48:00,MG Road,210.0,106.0,184.0,26.0,16.4,1.2
2025-05-09,06:42:00,Electronic City,345.0,37.0,270.0,75.0,16.4,1.0
2025-05-10,02:47:00,Rajajinagar,260.0,143.0,253.0,7.0,3.2,1.5
2025-05-10,04:31:00,Electronic City,335.0,70.0,295.0,40.0,2.3,1.0
2025-05-10,10:28:00,Malleshwaram,315.0,106.0,266.0,49.0,18.9,1.0
2025-05-11,01:30:00,HSR Layout,243.0,142.0,238.0,5.0,17.8,1.2
2025-05-12,05:31:00,Malleshwaram,57.0,20.0,17.0,40.0,10.8,1.5
2025-05-12,21:59:00,Electronic City,138.0,72.0,75.0,63.0,12.7,1.0
2025-05-13,05:33:00,Indiranagar,317.0,86.0,305.0,12.0,12.6,1.0
2025-05-13,14:17:00,Rajajinagar,227.0,14.0,137.0,90.0,15.4,1.2
2025-05-14,22:21:00,Rajajinagar,180.0,178.0,174.0,6.0,14.1,1.2
2025-05-14,23:55:00,Indiranagar,140.0,140.0,73.0,67.0,21.8,1.5
2025-05-15,02:54:00,Hebbal,224.0,38.0,155.0,69.0,19.5,2.0
2025-05-15,04:57:00,MG Road,291.0,78.0,231.0,60.0,23.3,2.0
2025-05-15,08:53:00,Jayanagar,248.0,78.0,216.0,32.0,18.0,2.0
2025-05-15,19:45:00,Indiranagar,298.0,101.0,221.0,77.0,17.0,1.5
2025-05-18,02:15:00,JP Nagar,128.0,85.0,51.0,77.0,6.9,2.0
2025-05-19,15:11:00,HSR Layout,205.0,120.0,125.0,80.0,11.5,1.0
2025-05-20,15:20:00,Banashankari,282.0,116.0,259.0,23.0,4.1,1.2
2025-05-20,23:54:00,Whitefield,338.0,87.0,271.0,67.0,2.4,1.0
2025-05-21,01:33:00,Electronic City,47.0,37.0,0.0,47.0,16.7,2.0
2025-05-21,07:08:00,Malleshwaram,106.0,45.0,28.0,78.0,13.3,1.0
2025-05-21,09:33:00,MG Road,248.0,162.0,224.0,24.0,16.2,1.2
2025-05-22,04:56:00,Electronic City,86.0,49.0,12.0,74.0,4.5,1.0
2025-05-22,06:28:00,Koramangala,82.0,174.0,19.0,63.0,6.9,1.0
2025-05-22,08:54:00,Indiranagar,172.0,137.0,143.0,29.0,19.6,1.0
2025-05-22,12:16:00,JP Nagar,88.0,127.0,41.0,47.0,12.6,1.5
2025-05-23,19:51:00,Malleshwaram,323.0,169.0,284.0,39.0,23.7,1.5
2025-05-24,13:04:00,Whitefield,90.0,169.0,32.0,58.0,22.3,1.2
2025-05-25,13:13:00,BTM Layout,229.0,158.0,181.0,48.0,3.2,1.5
2025-05-25,14:56:00,Banashankari,215.0,174.0,160.0,55.0,2.7,1.0
2025-05-26,08:35:00,MG Road,118.0,163.0,109.0,9.0,4.1,1.2
2025-05-27,14:26:00,Indiranagar,304.0,53.0,237.0,67.0,8.8,1.0
2025-05-27,18:16:00,Electronic City,196.0,103.0,139.0,57.0,17.1,2.0
2025-05-27,23:19:00,Banashankari,148.0,20.0,125.0,23.0,17.9,1.3
2025-05-28,14:57:00,MG Road,268.0,166.0,248.0,20.0,16.0,1.2
2025-05-28,22:52:00,MG Road,84.0,23.0,62.0,22.0,16.9,1.0
2025-05-28,23:07:00,Koramangala,299.0,118.0,274.0,25.0,23.7,1.3
2025-05-29,22:06:00,HSR Layout,123.0,15.0,96.0,27.0,24.3,1.2
2025-05-31,02:07:00,MG Road,209.0,5.0,134.0,75.0,18.2,1.5
2025-06-01,05:12:00,Whitefield,120.0,102.0,73.0,47.0,15.1,1.2
2025-06-01,22:14:00,HSR Layout,118.0,26.0,72.0,46.0,23.8,1.0
2025-06-02,01:06:00,Yelahanka,250.0,27.0,212.0,38.0,12.1,1.0
2025-06-02,23:07:00,HSR Layout,211.0,147.0,205.0,6.0,5.3,1.0
2025-06-02,23:21:00,Koramangala,75.0,91.0,9.0,66.0,24.7,1.5
2025-06-03,05:22:00,Malleshwaram,346.0,97.0,319.0,27.0,13.7,1.0
2025-06-03,17:18:00,Yelahanka,178.0,108.0,121.0,57.0,18.0,1.0
2025-06-03,23:45:00,BTM Layout,219.0,96.0,201.0,18.0,13.2,2.0
2025-06-04,04:09:00,Hebbal,44.0,168.0,9.0,35.0,20.3,2.0
2025-06-04,16:15:00,Hebbal,292.0,179.0,258.0,34.0,18.2,2.0
2025-06-05,09:47:00,Malleshwaram,127.0,153.0,67.0,60.0,16.0,1.5
2025-06-06,16:37:00,Indiranagar,302.0,170.0,284.0,18.0,16.0,1.3
2025-06-07,00:50:00,Marathahalli,225.0,96.0,192.0,33.0,4.1,1.0
2025-06-07,15:10:00,Koramangala,204.0,38.0,165.0,39.0,4.0,1.8
2025-06-08,07:49:00,Marathahalli,146.0,165.0,105.0,41.0,4.9,1.0
2025-06-08,17:35:00,Marathahalli,223.0,69.0,149.0,74.0,2.8,1.2
2025-06-08,23:50:00,MG Road,243.0,67.0,208.0,35.0,4.0,1.8
2025-06-09,04:24:00,HSR Layout,72.0,155.0,18.0,54.0,9.0,1.0
2025-06-09,13:16:00,Jayanagar,269.0,177.0,250.0,19.0,13.3,2.0
2025-06-09,17:00:00,Rajajinagar,210.0,13.0,146.0,64.0,9.6,1.0
2025-06-09,20:39:00,HSR Layout,188.0,38.0,126.0,62.0,6.8,1.0
2025-06-11,16:32:00,Koramangala,325.0,52.0,252.0,73.0,6.6,2.0
2025-06-12,15:27:00,Koramangala,159.0,56.0,125.0,34.0,5.1,1.0
2025-06-12,16:22:00,JP Nagar,198.0,75.0,122.0,76.0,8.6,1.8
2025-06-13,02:17:00,HSR Layout,64.0,106.0,10.0,54.0,14.7,1.3
2025-06-13,05:19:00,HSR Layout,22.0,89.0,0.0,22.0,16.9,1.3
2025-06-13,18:26:00,Indiranagar,61.0,64.0,39.0,22.0,10.8,1.0
2025-06-14,06:50:00,Electronic City,118.0,141.0,77.0,41.0,9.3,2.0
2025-06-14,20:45:00,Indiranagar,95.0,75.0,82.0,13.0,16.4,1.5
2025-06-15,05:24:00,Rajajinagar,342.0,145.0,332.0,10.0,14.0,1.3
2025-06-15,08:22:00,JP Nagar,64.0,120.0,24.0,40.0,7.6,2.0
2025-06-16,01:54:00,Yelahanka,170.0,115.0,120.0,50.0,5.3,1.8
2025-06-16,04:07:00,Indiranagar,314.0,87.0,240.0,74.0,21.2,1.2
2025-06-16,18:58:00,HSR Layout,56.0,123.0,13.0,43.0,11.2,1.8
2025-06-17,14:10:00,Indiranagar,109.0,143.0,79.0,30.0,22.2,1.5
2025-06-17,16:52:00,Koramangala,350.0,60.0,338.0,12.0,20.8,1.0
2025-06-17,20:55:00,Hebbal,183.0,162.0,158.0,25.0,19.0,1.3
2025-06-18,17:59:00,Whitefield,231.0,58.0,159.0,72.0,16.1,1.0
2025-06-18,21:02:00,Indiranagar,176.0,149.0,97.0,79.0,15.0,1.5
2025-06-19,14:41:00,Koramangala,74.0,71.0,68.0,6.0,7.1,1.2
2025-06-19,16:07:00,MG Road,71.0,145.0,49.0,22.0,24.5,1.0
2025-06-20,02:46:00,JP Nagar,318.0,94.0,295.0,23.0,9.1,1.8
2025-06-21,00:02:00,Koramangala,212.0,57.0,168.0,44.0,14.2,1.2
2025-06-21,04:20:00,MG Road,36.0,76.0,0.0,36.0,5.1,2.0
2025-06-21,09:42:00,HSR Layout,252.0,131.0,178.0,74.0,22.5,1.0
2025-06-21,14:39:00,Koramangala,159.0,72.0,87.0,72.0,18.4,1.0
2025-06-21,19:18:00,Banashankari,96.0,42.0,71.0,25.0,6.1,1.0
2025-06-23,03:55:00,Indiranagar,259.0,62.0,245.0,14.0,21.8,1.8
2025-06-23,06:50:00,Koramangala,324.0,64.0,268.0,56.0,21.3,2.0
2025-06-23,11:58:00,Banashankari,23.0,41.0,0.0,23.0,15.0,1.8
2025-06-23,15:28:00,Rajajinagar,224.0,29.0,166.0,58.0,9.2,1.5
2025-06-23,20:16:00,Rajajinagar,334.0,12.0,268.0,66.0,11.9,1.0
2025-06-23,23:31:00,JP Nagar,77.0,15.0,11.0,66.0,5.2,1.0
2025-06-24,20:42:00,Banashankari,93.0,86.0,48.0,45.0,18.9,1.5
2025-06-25,07:35:00,JP Nagar,293.0,176.0,228.0,65.0,10.2,1.3
2025-06-26,00:40:00,Yelahanka,230.0,178.0,210.0,20.0,24.2,1.2
2025-06-26,00:50:00,Electronic City,267.0,111.0,249.0,18.0,23.2,1.0
2025-06-26,03:02:00,Jayanagar,318.0,135.0,312.0,6.0,11.3,1.0
2025-06-26,05:34:00,Electronic City,152.0,12.0,136.0,16.0,10.9,1.0
2025-06-26,10:42:00,Koramangala,243.0,103.0,173.0,70.0,22.7,1.2
2025-06-26,14:40:00,BTM Layout,76.0,178.0,35.0,41.0,15.6,1.3
2025-06-26,19:18:00,Hebbal,277.0,74.0,231.0,46.0,6.1,1.5
2025-06-27,15:05:00,Whitefield,151.0,56.0,85.0,66.0,21.0,1.3
2025-06-28,10:38:00,Banashankari,205.0,118.0,183.0,22.0,22.5,1.5
2025-06-28,16:15:00,Rajajinagar,69.0,120.0,8.0,61.0,9.3,1.3
2025-06-28,20:37:00,HSR Layout,314.0,31.0,293.0,21.0,11.3,1.0
2025-06-29,14:39:00,Whitefield,181.0,75.0,159.0,22.0,16.8,1.2
2025-06-29,21:53:00,BTM Layout,280.0,142.0,224.0,56.0,9.6,1.0
2025-06-30,20:59:00,BTM Layout,242.0,19.0,202.0,40.0,3.7,1.8
2025-07-01,09:07:00,Yelahanka,223.0,108.0,208.0,15.0,12.6,1.2
2025-07-01,12:57:00,HSR Layout,237.0,63.0,205.0,32.0,11.4,1.5
2025-07-01,21:37:00,HSR Layout,169.0,100.0,94.0,75.0,18.1,1.0
2025-07-02,05:34:00,Yelahanka,47.0,112.0,8.0,39.0,16.6,1.5
2025-07-02,13:31:00,BTM Layout,282.0,81.0,271.0,11.0,8.0,1.0
2025-07-03,17:09:00,Malleshwaram,74.0,180.0,32.0,42.0,8.9,1.0
2025-07-06,13:04:00,JP Nagar,96.0,14.0,69.0,27.0,14.7,1.8
2025-07-06,13:22:00,Malleshwaram,113.0,88.0,66.0,47.0,12.4,1.0
2025-07-06,13:40:00,Indiranagar,163.0,151.0,101.0,62.0,5.0,1.2
2025-07-06,14:43:00,Jayanagar,55.0,85.0,8.0,47.0,17.3,1.0
2025-07-06,17:30:00,Indiranagar,101.0,160.0,93.0,8.0,17.6,2.0
2025-07-07,01:32:00,Jayanagar,225.0,148.0,214.0,11.0,6.5,1.3
2025-07-07,06:16:00,Whitefield,275.0,112.0,216.0,59.0,18.1,1.5
2025-07-07,13:23:00,Rajajinagar,134.0,79.0,54.0,80.0,5.1,1.0
2025-07-07,18:38:00,Malleshwaram,108.0,23.0,43.0,65.0,2.4,1.0
2025-07-07,23:49:00,Marathahalli,321.0,177.0,293.0,28.0,24.0,1.0
2025-07-08,01:59:00,HSR Layout,335.0,15.0,296.0,39.0,18.9,1.3
2025-07-08,05:22:00,JP Nagar,150.0,151.0,132.0,18.0,17.5,1.0
2025-07-08,15:50:00,BTM Layout,278.0,36.0,223.0,55.0,17.7,1.2
2025-07-08,22:57:00,Hebbal,154.0,168.0,75.0,79.0,23.6,1.0
2025-07-08,23:09:00,Marathahalli,312.0,77.0,251.0,61.0,19.9,1.8
2025-07-09,07:59:00,HSR Layout,41.0,97.0,10.0,31.0,10.9,2.0
2025-07-09,12:07:00,Rajajinagar,127.0,179.0,88.0,39.0,16.9,1.0
2025-07-10,14:04:00,Banashankari,344.0,87.0,284.0,60.0,16.0,1.2
2025-07-10,15:25:00,HSR Layout,174.0,82.0,142.0,32.0,6.0,1.5
2025-07-10,16:41:00,Indiranagar,324.0,126.0,262.0,62.0,15.5,1.5
2025-07-10,18:55:00,Banashankari,72.0,36.0,1.0,71.0,8.6,1.0
2025-07-10,23:25:00,Jayanagar,342.0,155.0,327.0,15.0,8.0,1.0
2025-07-11,04:39:00,BTM Layout,254.0,96.0,225.0,29.0,24.4,1.2
2025-07-11,13:03:00,Hebbal,249.0,97.0,196.0,53.0,17.7,1.0
2025-07-12,18:46:00,Marathahalli,150.0,119.0,99.0,51.0,24.1,1.0
2025-07-13,19:13:00,Malleshwaram,267.0,91.0,231.0,36.0,24.1,2.0
2025-07-14,15:54:00,Electronic City,293.0,71.0,243.0,50.0,10.3,2.0
2025-07-14,21:38:00,Yelahanka,98.0,97.0,44.0,54.0,4.5,1.0
2025-07-15,00:25:00,Hebbal,82.0,118.0,46.0,36.0,7.7,1.0
2025-07-15,01:19:00,Whitefield,260.0,122.0,227.0,33.0,10.0,1.2
2025-07-15,04:57:00,Whitefield,47.0,73.0,35.0,12.0,19.3,1.0
2025-07-15,11:57:00,Koramangala,321.0,113.0,243.0,78.0,5.1,2.0
2025-07-15,20:23:00,Marathahalli,291.0,134.0,249.0,42.0,15.9,1.0
2025-07-15,23:09:00,BTM Layout,181.0,15.0,109.0,72.0,4.2,1.5
2025-07-16,08:07:00,Whitefield,245.0,152.0,219.0,26.0,18.9,1.5
2025-07-17,02:47:00,MG Road,211.0,86.0,178.0,33.0,23.4,1.5
2025-07-18,02:53:00,Jayanagar,306.0,138.0,270.0,36.0,5.9,1.8
2025-07-19,16:02:00,Yelahanka,42.0,69.0,0.0,42.0,19.2,1.5
2025-07-21,05:21:00,BTM Layout,29.0,95.0,0.0,29.0,10.2,1.3
2025-07-21,14:06:00,MG Road,185.0,50.0,123.0,62.0,12.4,1.2
2025-07-22,01:11:00,JP Nagar,277.0,137.0,199.0,78.0,20.4,1.0
2025-07-22,08:41:00,Jayanagar,21.0,23.0,0.0,21.0,3.0,1.5
2025-07-22,10:35:00,Yelahanka,193.0,48.0,160.0,33.0,3.8,1.0
2025-07-22,11:20:00,Malleshwaram,337.0,89.0,284.0,53.0,12.1,1.8
2025-07-22,21:56:00,Electronic City,254.0,40.0,231.0,23.0,7.7,1.3
2025-07-23,06:46:00,Rajajinagar,58.0,165.0,0.0,58.0,7.6,1.3
2025-07-23,12:25:00,BTM Layout,277.0,66.0,271.0,6.0,21.5,1.0
2025-07-23,16:54:00,JP Nagar,115.0,14.0,73.0,42.0,2.2,1.0
2025-07-24,15:00:00,Indiranagar,217.0,132.0,169.0,48.0,17.9,1.5
2025-07-24,15:34:00,Rajajinagar,159.0,127.0,105.0,54.0,20.4,1.0
2025-07-25,02:21:00,Malleshwaram,258.0,84.0,217.0,41.0,9.5,2.0
2025-07-25,14:33:00,Rajajinagar,75.0,118.0,8.0,67.0,3.7,1.0
2025-07-25,22:50:00,Indiranagar,68.0,127.0,40.0,28.0,9.4,1.2
2025-07-26,04:05:00,Jayanagar,311.0,157.0,275.0,36.0,2.9,1.0
2025-07-27,00:42:00,Malleshwaram,186.0,163.0,160.0,26.0,12.6,1.5
2025-07-27,12:56:00,Marathahalli,213.0,19.0,138.0,75.0,16.6,1.0
2025-07-27,23:36:00,BTM Layout,144.0,153.0,100.0,44.0,10.5,1.5
2025-07-28,22:17:00,BTM Layout,263.0,56.0,197.0,66.0,19.4,1.3
2025-07-29,12:21:00,Hebbal,74.0,171.0,50.0,24.0,15.5,1.3
2025-07-29,15:22:00,Electronic City,324.0,13.0,259.0,65.0,7.3,1.3
2025-07-29,23:47:00,Electronic City,303.0,174.0,229.0,74.0,8.5,1.2
2025-07-30,08:09:00,Jayanagar,109.0,51.0,100.0,9.0,18.5,1.0
2025-07-30,10:21:00,Indiranagar,246.0,53.0,206.0,40.0,4.5,1.0
2025-07-31,10:15:00,HSR Layout,160.0,156.0,148.0,12.0,22.2,1.0
2025-08-01,01:35:00,Koramangala,344.0,120.0,264.0,80.0,12.5,1.0
2025-08-01,04:45:00,Indiranagar,320.0,58.0,304.0,16.0,9.0,1.5
2025-08-01,05:58:00,Rajajinagar,304.0,150.0,240.0,64.0,19.4,1.0
2025-08-01,16:28:00,Marathahalli,261.0,146.0,225.0,36.0,5.3,1.2
2025-08-01,18:32:00,Koramangala,294.0,94.0,238.0,56.0,7.1,1.2
2025-08-01,22:21:00,Jayanagar,70.0,109.0,3.0,67.0,23.6,1.3
2025-08-02,01:30:00,Rajajinagar,40.0,134.0,0.0,40.0,2.8,1.8
2025-08-02,06:07:00,MG Road,271.0,35.0,235.0,36.0,19.6,2.0
2025-08-02,15:43:00,Banashankari,59.0,38.0,40.0,19.0,23.2,2.0
2025-08-02,19:01:00,Hebbal,291.0,67.0,269.0,22.0,7.9,1.5
2025-08-02,23:40:00,Whitefield,263.0,41.0,242.0,21.0,16.7,2.0
2025-08-03,03:34:00,Electronic City,281.0,34.0,261.0,20.0,20.0,2.0
2025-08-03,06:47:00,Malleshwaram,186.0,33.0,152.0,34.0,9.5,1.0
2025-08-03,10:30:00,Electronic City,178.0,165.0,116.0,62.0,6.2,1.0
2025-08-03,16:47:00,Rajajinagar,50.0,76.0,27.0,23.0,4.1,1.2
2025-08-03,22:26:00,HSR Layout,318.0,85.0,241.0,77.0,23.5,1.2
2025-08-04,11:18:00,Jayanagar,210.0,80.0,172.0,38.0,12.7,1.0
2025-08-04,12:02:00,Indiranagar,170.0,14.0,128.0,42.0,18.0,1.3
2025-08-04,22:35:00,Electronic City,71.0,164.0,0.0,71.0,15.9,1.0
2025-08-05,23:41:00,Koramangala,87.0,63.0,21.0,66.0,10.8,1.0
2025-08-06,03:55:00,BTM Layout,298.0,43.0,265.0,33.0,22.9,1.0
2025-08-06,18:47:00,Rajajinagar,189.0,121.0,139.0,50.0,8.2,1.3
2025-08-07,20:46:00,HSR Layout,182.0,152.0,144.0,38.0,24.9,1.5
2025-08-08,05:45:00,Whitefield,22.0,61.0,0.0,22.0,18.4,1.8
2025-08-08,09:31:00,Indiranagar,304.0,46.0,266.0,38.0,15.4,1.3
2025-08-08,22:22:00,MG Road,66.0,59.0,66.0,0.0,13.0,1.0
2025-08-09,04:03:00,Yelahanka,216.0,101.0,154.0,62.0,12.2,1.0
2025-08-09,04:21:00,Yelahanka,41.0,15.0,0.0,41.0,22.7,1.2
2025-08-10,20:50:00,Electronic City,159.0,73.0,112.0,47.0,20.5,1.3
2025-08-11,23:26:00,JP Nagar,88.0,130.0,40.0,48.0,10.3,1.2
2025-08-13,06:35:00,Yelahanka,30.0,39.0,0.0,30.0,7.8,1.0
2025-08-13,09:56:00,BTM Layout,55.0,132.0,0.0,55.0,5.2,1.3
2025-08-13,21:13:00,Yelahanka,157.0,92.0,141.0,16.0,6.2,1.8
2025-08-14,01:08:00,Rajajinagar,316.0,38.0,265.0,51.0,4.1,1.3
2025-08-14,11:59:00,JP Nagar,129.0,110.0,105.0,24.0,16.2,2.0
2025-08-15,20:54:00,Banashankari,278.0,145.0,219.0,59.0,12.3,1.0
2025-08-16,02:37:00,HSR Layout,313.0,98.0,291.0,22.0,11.2,1.3
2025-08-17,00:23:00,Whitefield,155.0,22.0,124.0,31.0,10.1,1.0
2025-08-17,02:40:00,Marathahalli,215.0,166.0,174.0,41.0,24.0,1.0
2025-08-17,12:46:00,Malleshwaram,220.0,178.0,156.0,64.0,15.5,1.0
2025-08-17,18:23:00,Yelahanka,267.0,146.0,218.0,49.0,19.5,1.8
2025-08-17,20:18:00,Koramangala,314.0,61.0,245.0,69.0,11.9,1.8
2025-08-17,20:24:00,Rajajinagar,44.0,16.0,8.0,36.0,11.3,1.2
2025-08-17,20:34:00,Rajajinagar,238.0,118.0,212.0,26.0,10.1,1.0
2025-08-18,07:59:00,Electronic City,293.0,125.0,258.0,35.0,22.8,1.2
2025-08-18,19:00:00,Hebbal,304.0,31.0,234.0,70.0,2.6,1.5
2025-08-19,03:31:00,HSR Layout,195.0,170.0,180.0,15.0,6.0,1.2
2025-08-19,11:25:00,Yelahanka,153.0,148.0,102.0,51.0,14.8,1.3
2025-08-19,11:55:00,MG Road,33.0,106.0,0.0,33.0,13.5,1.2
2025-08-19,15:54:00,Indiranagar,284.0,146.0,235.0,49.0,16.7,1.0
2025-08-19,16:44:00,HSR Layout,136.0,101.0,86.0,50.0,11.9,1.8
2025-08-20,04:33:00,Jayanagar,90.0,136.0,33.0,57.0,8.9,1.5
2025-08-21,03:00:00,Yelahanka,181.0,34.0,144.0,37.0,24.3,1.8
2025-08-21,03:04:00,Rajajinagar,148.0,171.0,102.0,46.0,22.9,1.0
2025-08-21,11:38:00,Electronic City,100.0,88.0,48.0,52.0,19.9,1.0
2025-08-21,13:59:00,Jayanagar,246.0,158.0,231.0,15.0,2.2,1.3
2025-08-21,15:49:00,Indiranagar,90.0,99.0,34.0,56.0,16.4,1.0
2025-08-21,16:39:00,MG Road,187.0,28.0,108.0,79.0,18.8,2.0
2025-08-22,05:40:00,Rajajinagar,336.0,142.0,311.0,25.0,8.6,1.0
2025-08-22,10:59:00,Jayanagar,116.0,103.0,81.0,35.0,7.4,1.8
2025-08-22,19:14:00,Marathahalli,49.0,177.0,0.0,49.0,20.6,1.0
2025-08-22,19:45:00,Koramangala,204.0,81.0,195.0,9.0,9.4,1.8
2025-08-22,23:44:00,Jayanagar,329.0,51.0,270.0,59.0,12.5,1.8
2025-08-23,10:22:00,JP Nagar,310.0,83.0,289.0,21.0,5.9,1.3
2025-08-23,10:47:00,Marathahalli,57.0,164.0,51.0,6.0,25.0,1.0
2025-08-23,14:16:00,Whitefield,107.0,80.0,59.0,48.0,15.9,1.0
2025-08-24,05:44:00,Indiranagar,200.0,144.0,174.0,26.0,13.2,1.0
2025-08-24,12:08:00,Electronic City,99.0,98.0,77.0,22.0,22.5,1.2
2025-08-24,18:18:00,Koramangala,83.0,146.0,30.0,53.0,8.7,1.5
2025-08-25,05:40:00,Jayanagar,236.0,18.0,194.0,42.0,17.9,1.0
2025-08-25,08:31:00,Malleshwaram,58.0,145.0,0.0,58.0,4.3,1.0
2025-08-25,14:07:00,Electronic City,48.0,149.0,0.0,48.0,18.7,1.5
2025-08-26,12:34:00,Malleshwaram,322.0,55.0,254.0,68.0,18.8,1.2
2025-08-26,22:03:00,Rajajinagar,251.0,133.0,235.0,16.0,4.6,1.0
2025-08-27,03:21:00,JP Nagar,260.0,57.0,215.0,45.0,10.5,1.8
2025-08-27,15:04:00,HSR Layout,246.0,126.0,214.0,32.0,20.3,1.0
2025-08-27,19:22:00,Banashankari,87.0,124.0,71.0,16.0,4.2,1.3
2025-08-28,18:49:00,Koramangala,86.0,84.0,70.0,16.0,11.2,2.0
2025-08-29,01:49:00,Jayanagar,344.0,163.0,265.0,79.0,3.6,1.2
2025-08-29,18:09:00,Marathahalli,292.0,163.0,250.0,42.0,10.5,1.0
2025-08-31,00:19:00,Marathahalli,110.0,39.0,52.0,58.0,24.9,1.5
2025-08-31,03:56:00,Marathahalli,177.0,130.0,122.0,55.0,22.6,1.3
2025-08-31,09:53:00,Malleshwaram,313.0,149.0,290.0,23.0,18.8,2.0
2025-08-31,11:50:00,Rajajinagar,235.0,170.0,174.0,61.0,2.5,1.2
2025-08-31,23:57:00,Rajajinagar,98.0,180.0,67.0,31.0,16.5,1.3
2025-09-01,00:34:00,BTM Layout,208.0,33.0,161.0,47.0,24.5,1.3
2025-09-01,04:44:00,Hebbal,116.0,97.0,40.0,76.0,21.3,1.0
2025-09-01,15:21:00,Banashankari,152.0,168.0,116.0,36.0,8.4,2.0
2025-09-02,05:13:00,Hebbal,252.0,145.0,200.0,52.0,23.0,1.2
2025-09-02,10:13:00,Malleshwaram,24.0,79.0,0.0,24.0,15.7,1.0
2025-09-03,07:07:00,JP Nagar,190.0,8.0,147.0,43.0,6.9,1.2
2025-09-03,07:11:00,BTM Layout,322.0,110.0,297.0,25.0,2.5,1.0
2025-09-03,10:43:00,Yelahanka,110.0,79.0,55.0,55.0,18.9,2.0
2025-09-03,23:46:00,Marathahalli,70.0,66.0,8.0,62.0,3.9,1.0
2025-09-04,11:48:00,Indiranagar,348.0,147.0,294.0,54.0,22.5,1.0
2025-09-04,21:47:00,Yelahanka,172.0,18.0,142.0,30.0,21.9,1.2
2025-09-05,03:38:00,Jayanagar,141.0,96.0,88.0,53.0,15.2,1.3
2025-09-05,12:14:00,Malleshwaram,40.0,129.0,7.0,33.0,7.3,1.3
2025-09-06,14:56:00,HSR Layout,306.0,130.0,264.0,42.0,6.4,1.0
2025-09-06,17:37:00,HSR Layout,211.0,45.0,199.0,12.0,3.5,1.8
2025-09-07,07:14:00,Yelahanka,201.0,76.0,163.0,38.0,22.2,1.3
2025-09-07,10:14:00,Banashankari,148.0,150.0,72.0,76.0,3.1,1.0
2025-09-07,22:27:00,Koramangala,243.0,40.0,221.0,22.0,16.8,1.8
2025-09-08,00:39:00,JP Nagar,77.0,83.0,26.0,51.0,7.5,1.2
2025-09-08,03:36:00,BTM Layout,241.0,122.0,190.0,51.0,13.7,1.8
2025-09-08,04:51:00,BTM Layout,315.0,111.0,276.0,39.0,10.6,1.0
2025-09-08,05:42:00,MG Road,62.0,61.0,0.0,62.0,8.7,1.3
2025-09-09,06:14:00,Hebbal,281.0,61.0,241.0,40.0,19.3,1.0
2025-09-10,12:55:00,Hebbal,199.0,30.0,125.0,74.0,21.1,1.2
2025-09-11,01:15:00,Jayanagar,84.0,89.0,15.0,69.0,22.0,2.0
2025-09-12,01:00:00,Indiranagar,215.0,95.0,156.0,59.0,6.9,1.0
2025-09-12,05:04:00,JP Nagar,347.0,14.0,342.0,5.0,17.3,1.3
2025-09-12,15:32:00,MG Road,281.0,132.0,230.0,51.0,21.8,1.0
2025-09-13,00:08:00,HSR Layout,291.0,115.0,280.0,11.0,21.3,2.0
2025-09-13,18:47:00,Malleshwaram,192.0,130.0,155.0,37.0,24.2,2.0
2025-09-14,04:05:00,Electronic City,215.0,110.0,143.0,72.0,3.2,1.0
2025-09-14,04:44:00,Whitefield,245.0,24.0,219.0,26.0,13.8,1.3
2025-09-14,06:05:00,Banashankari,279.0,165.0,261.0,18.0,8.9,1.2
2025-09-14,11:48:00,Hebbal,47.0,64.0,30.0,17.0,21.3,1.5
2025-09-15,21:52:00,Jayanagar,106.0,44.0,26.0,80.0,5.9,1.5
2025-09-16,08:55:00,Malleshwaram,297.0,143.0,249.0,48.0,14.6,1.0
2025-09-16,13:07:00,Electronic City,234.0,106.0,198.0,36.0,24.2,1.3
2025-09-16,15:58:00,Malleshwaram,159.0,33.0,130.0,29.0,9.6,2.0
2025-09-17,02:31:00,Marathahalli,178.0,14.0,114.0,64.0,3.3,1.3
2025-09-17,09:46:00,Malleshwaram,341.0,111.0,272.0,69.0,11.7,1.8
2025-09-17,18:25:00,BTM Layout,289.0,91.0,280.0,9.0,22.2,1.0
2025-09-18,06:02:00,Rajajinagar,316.0,37.0,289.0,27.0,4.4,1.5
2025-09-18,16:50:00,Banashankari,66.0,33.0,55.0,11.0,5.5,1.0
