TransitID,Date,City,RouteID,RouteName,TransportMode,SourceStop,DestinationStop,Latitude,Longitude,Distance_km,PassengerCount,TripDuration_min,Frequency_per_day,Fare_INR,VehicleCapacity,OccupancyRate,Delay_min,Status
103,2025-01-14, Bengaluru ,R107, Electronic City - Majestic ,Metro,RR Nagar,Silk Board,12.920322,77.458481,20.67,551,110,51,18.25,30,69.5,26,Cancelled
212,2025-03-13, Bengaluru ,R109, CV Raman Nagar - Shivajinagar ,Metro,RR Nagar,Whitefield,12.948397,77.534726,8.23,972,12,-2,77.74,40,52.3,-6,Completed
772,2025-05-17, Bengaluru ,R108, Dasarahalli - Majestic ,Metro,Banashankari,Dasarahalli,13.093419,77.757125,28.06,478,51,59,60.2,40,86.1,33,Delayed
61,2025-12-01, Bengaluru ,R103,Mahadevapura - KR Market,Bus,RR Nagar,Electronic City,12.949861,77.710431,8.33,1731,116,55,62.91,50,97.6,17,
863,2025-06-04, Bengaluru ,R105, RR Nagar - Banashankari ,Bus,Dasarahalli,Majestic,13.019759,77.722365,12.16,779,35,15,26.55,50,80.5,30,Delayed
515,2025-03-13, Bengaluru ,R110, Hebbal - Yeshwanthpur ,Bus,Mahadevapura,CV Raman Nagar,13.134327,77.739622,28.83,1047,22,39,45.26,40,94.8,15,Delayed
157,2025-03-19, Bengaluru ,R109, CV Raman Nagar - Shivajinagar ,Bus,Bommanahalli,Hebbal,13.133458,77.672348,26.17,1513,34,48,79.83,100,68.5,4,On Time
197,2025-01-27, Bengaluru ,R104, Bommanahalli - Majestic ,Metro,Whitefield,Yeshwanthpur,12.927045,77.762856,26.05,1362,84,51,67.13,60,92.6,16,On Time
11,2025-07-20, Bengaluru ,R103,Mahadevapura - KR Market,Metro,KR Market,Shivajinagar,12.955911,77.780234,14.95,390,36,28,57.71,50,27.1,9,Delayed
764,2025-07-24, Bengaluru ,R101,Yelahanka - Majestic,Bus,RR Nagar,Mahadevapura,12.890846,77.703914,14.33,799,113,31,14.06,150,29.8,45,
676,2025-05-17, Bengaluru ,R105, RR Nagar - Banashankari ,Metro,Banashankari,CV Raman Nagar,12.917899,77.692808,11.21,273,29,21,28.84,150,42.5,17,Completed
66,2025-04-13, Bengaluru ,R108, Dasarahalli - Majestic ,Metro,Silk Board,Shivajinagar,13.04987,77.668941,5.52,381,36,29,34.06,30,84.9,6,Cancelled
812,2025-08-23, Bengaluru ,R104,Bommanahalli - Majestic,Bus,Banashankari,RR Nagar,12.9579,77.78548,18.82,532,100,24,43.48,50,50.5,7,Completed
962,2025-02-21, Bengaluru ,R107, Electronic City - Majestic ,Bus,Dasarahalli,Shivajinagar,12.9168,77.504923,4.41,634,93,38,-10.74,100,44.8,2,Delayed
140,2025-05-26, Bengaluru ,R104, Bommanahalli - Majestic ,Metro,Electronic City,Yelahanka,12.856621,77.724993,12.41,1698,79,59,75.0,100,48.4,12,Delayed
281,2025-04-24, Bengaluru ,R102, Hebbal - Shivajinagar ,Bus,Mahadevapura,Yeshwanthpur,13.154792,77.715318,15.24,771,25,26,60.19,100,27.4,24,On Time
724,2025-09-05, Bengaluru ,R108, Dasarahalli - Majestic ,Bus,CV Raman Nagar,Bommanahalli,13.096289,77.762716,27.48,697,71,5,31.23,30,71.7,43,Delayed
951,2025-01-21, Bengaluru ,R103, Mahadevapura - KR Market ,Metro,Whitefield,RR Nagar,13.046981,77.60308,9.85,1492,108,54,48.74,30,51.0,5,Completed
169,2025-03-04, Bengaluru ,R101, Yelahanka - Majestic ,Bus,Shivajinagar,CV Raman Nagar,13.151157,77.668166,2.64,1448,68,56,32.75,60,43.2,10,On Time
118,2025-09-11, Bengaluru ,R102, Hebbal - Shivajinagar ,Bus,Yelahanka,Mahadevapura,12.970135,77.76366,24.94,1183,31,58,13.93,50,93.5,30,Cancelled
124,2025-03-09, Bengaluru ,R103, Mahadevapura - KR Market ,Bus,Yelahanka,CV Raman Nagar,13.079031,77.722563,18.07,796,62,12,38.22,150,77.3,21,Cancelled
304,2025-10-20, Bengaluru ,R108,Dasarahalli - Majestic,Bus,Bommanahalli,Dasarahalli,13.077644,77.638327,17.07,1051,57,33,77.91,40,43.9,34,Cancelled
996,2025-12-21, Bengaluru ,R102, Hebbal - Shivajinagar ,Metro,Bommanahalli,Electronic City,12.935873,77.639229,25.97,841,29,29,29.14,30,61.7,5,Cancelled
201,2025-03-31, Bengaluru ,R106, Whitefield - Silk Board ,Metro,KR Market,Yeshwanthpur,13.114375,77.691415,24.93,348,37,12,13.39,60,94.5,41,Cancelled
34,2025-12-10, Bengaluru ,R105, RR Nagar - Banashankari ,Bus,Bommanahalli,RR Nagar,13.02208,77.655315,3.67,816,77,8,21.24,40,32.5,14,Delayed
40,2025-12-01, Bengaluru ,R106,Whitefield - Silk Board,Bus,Yelahanka,Bommanahalli,13.189054,77.643114,10.82,1504,20,22,58.05,50,47.4,8,Delayed
486,2025-08-16, Bengaluru ,R104, Bommanahalli - Majestic ,Metro,Banashankari,Yeshwanthpur,13.172915,77.735078,29.42,791,106,24,50.55,50,38.0,29,Delayed
882,2025-01-08, Bengaluru ,R102, Hebbal - Shivajinagar ,Metro,CV Raman Nagar,KR Market,13.070427,77.460133,10.52,161,102,14,51.45,60,26.8,7,Delayed
474,2025-05-06, Bengaluru ,R104, Bommanahalli - Majestic ,Bus,Dasarahalli,Majestic,13.075423,77.78464,29.9,457,45,50,78.71,30,65.9,10,On Time
333,2025-03-12, Bengaluru ,R105,RR Nagar - Banashankari,Metro,CV Raman Nagar,Majestic,13.069974,77.777569,29.64,630,35,6,30.26,100,59.9,19,On Time
109,2025-02-28, Bengaluru ,R103, Mahadevapura - KR Market ,Bus,Banashankari,Silk Board,12.942412,77.453221,4.94,1424,71,28,41.83,50,77.8,35,Cancelled
199,2025-03-25, Bengaluru ,R103, Mahadevapura - KR Market ,,Dasarahalli,Yelahanka,12.996925,77.624249,7.38,508,114,21,24.77,50,76.8,35,Completed
323,2025-10-16, Bengaluru ,R109, CV Raman Nagar - Shivajinagar ,Bus,RR Nagar,Banashankari,12.988373,77.47021,12.85,1340,55,10,22.42,100,34.0,20,Completed
520,2025-10-23, Bengaluru ,R105, RR Nagar - Banashankari ,Metro,Yelahanka,Bommanahalli,13.048399,77.477205,6.23,1368,77,29,26.85,150,110.2,35,Completed
998,2025-11-11, Bengaluru ,R105, RR Nagar - Banashankari ,Metro,Whitefield,Dasarahalli,12.933655,77.796868,16.06,691,90,16,77.62,60,39.4,1,
648,2025-04-27, Bengaluru ,R101, Yelahanka - Majestic ,Bus,KR Market,Hebbal,13.018399,77.495839,10.59,33,47,20,139.64,40,51.8,32,Completed
144,2025-04-09, Bengaluru ,R109, CV Raman Nagar - Shivajinagar ,Bus,Silk Board,Mahadevapura,12.876149,77.586623,25.36,1536,110,25,12.32,60,42.9,38,Cancelled
933,2025-06-08, Bengaluru ,R110, Hebbal - Yeshwanthpur ,Bus,RR Nagar,KR Market,13.071733,77.53024,21.81,1533,69,18,56.83,40,45.0,23,Completed
944,2025-11-29, Bengaluru ,R105, RR Nagar - Banashankari ,Bus,Hebbal,Bommanahalli,13.1735,77.566509,8.22,1668,27,28,55.08,30,118.8,26,Cancelled
472,2025-02-16, Bengaluru ,R101, Yelahanka - Majestic ,Bus,Whitefield,Yelahanka,12.959468,77.469808,29.28,860,84,50,19.47,150,90.2,26,Cancelled
35,2025-12-12, Bengaluru ,R106,Whitefield - Silk Board,Bus,Whitefield,Banashankari,13.13918,77.648917,28.89,669,15,14,51.02,150,37.0,24,Delayed
449,2025-11-25, Bengaluru ,R107, Electronic City - Majestic ,Metro,Majestic,Whitefield,13.052584,77.46839,12.8,332,68,6,79.82,150,70.4,32,Completed
694,2025-09-16, Bengaluru ,R109, CV Raman Nagar - Shivajinagar ,Bus,Majestic,Shivajinagar,12.908553,77.672336,5.93,1555,65,57,48.12,60,60.0,16,Cancelled
247,2025-06-15, Bengaluru ,R102, Hebbal - Shivajinagar ,Bus,Yeshwanthpur,KR Market,13.042684,77.561606,17.96,360,116,44,74.15,30,76.1,40,Completed
579,2025-07-20, Bengaluru ,R107, Electronic City - Majestic ,Metro,Silk Board,KR Market,13.124065,77.511375,4.3,703,101,20,47.57,50,48.1,21,
923,2025-01-02, Bengaluru ,R109, CV Raman Nagar - Shivajinagar ,,Hebbal,Bommanahalli,13.033722,77.518948,10.66,393,100,44,34.99,30,79.1,3,Delayed
753,2025-05-06, Bengaluru ,R108, Dasarahalli - Majestic ,Bus,RR Nagar,Yelahanka,13.054425,77.604882,10.05,1297,82,44,61.14,40,36.9,36,Cancelled
178,2025-07-31, Bengaluru ,R105, RR Nagar - Banashankari ,Bus,Hebbal,Banashankari,12.891403,77.699626,7.24,2155,43,50,25.31,100,64.1,31,On Time
120,2025-02-01, Bengaluru ,R109, CV Raman Nagar - Shivajinagar ,Bus,RR Nagar,Dasarahalli,13.179092,77.459104,27.41,321,115,27,65.17,40,81.1,7,Completed
371,2025-02-12, Bengaluru ,R105, RR Nagar - Banashankari ,Metro,KR Market,Silk Board,12.945268,77.610929,19.43,206,65,26,35.24,150,52.3,74,Cancelled
490,2025-07-20, Bengaluru ,R110, Hebbal - Yeshwanthpur ,Metro,Majestic,Yeshwanthpur,13.051359,77.513173,15.66,416,70,15,24.81,150,66.1,13,Completed
902,2025-10-14, Bengaluru ,R101, Yelahanka - Majestic ,Bus,Banashankari,Shivajinagar,12.887817,77.656746,18.86,1185,87,34,14.78,50,43.3,8,Delayed
231,2025-08-05, Bengaluru ,R110, Hebbal - Yeshwanthpur ,Bus,Mahadevapura,Silk Board,13.161891,77.769037,6.3,78,86,10,61.18,30,43.1,24,On Time
701,2025-02-02, Bengaluru ,R106, Whitefield - Silk Board ,Bus,Hebbal,Whitefield,12.897734,77.532715,16.71,1235,53,58,46.36,150,77.8,35,Cancelled
789,2025-04-16, Bengaluru ,R105, RR Nagar - Banashankari ,Bus,RR Nagar,Dasarahalli,13.084129,77.684245,17.52,1682,82,26,41.65,50,66.2,18,
65,2025-08-18, Bengaluru ,R106, Whitefield - Silk Board ,Metro,Silk Board,Shivajinagar,13.14407,77.574079,12.02,1645,118,43,19.07,100,68.6,20,Cancelled
166,2025-05-24, Bengaluru ,R102, Hebbal - Shivajinagar ,Metro,Whitefield,Dasarahalli,13.117465,77.638781,7.49,1006,51,44,49.27,150,124.7,27,Cancelled
229,2025-01-27, Bengaluru ,R102, Hebbal - Shivajinagar ,Bus,Yeshwanthpur,Whitefield,13.17616,77.791858,16.51,1310,24,32,35.99,30,55.3,19,On Time
310,2025-09-13, Bengaluru ,R110, Hebbal - Yeshwanthpur ,Bus,Bommanahalli,Majestic,12.851744,77.611944,2.05,786,58,27,48.47,50,70.4,55,Cancelled
377,2025-12-23, Bengaluru ,R101, Yelahanka - Majestic ,Bus,RR Nagar,Whitefield,12.920247,77.578488,20.59,283,76,30,59.98,100,80.4,41,Completed
224,2025-01-15, Bengaluru ,R109, CV Raman Nagar - Shivajinagar ,,Whitefield,KR Market,13.080321,77.764035,23.95,709,21,52,40.08,150,6.6,34,Cancelled
903,2025-09-25,,R105,RR Nagar - Banashankari,,Bommanahalli,Majestic,12.997974,77.74007,7.98,1155,120,21,90.36,150,44.5,21,Delayed
167,2025-01-06, Bengaluru ,R108, Dasarahalli - Majestic ,Bus,CV Raman Nagar,Hebbal,12.992023,77.546843,18.41,807,108,28,41.73,60,84.8,35,On Time
373,2025-06-22, Bengaluru ,R105,RR Nagar - Banashankari,Bus,CV Raman Nagar,Majestic,13.132059,77.548669,17.88,324,78,35,24.3,60,64.5,27,On Time
582,2025-03-20, Bengaluru ,R106, Whitefield - Silk Board ,Metro,Shivajinagar,CV Raman Nagar,13.025362,77.669259,29.92,422,60,17,65.3,100,47.4,17,Cancelled
257,2025-11-05, Bengaluru ,R102,Hebbal - Shivajinagar,Bus,Silk Board,Electronic City,13.008055,77.674809,15.35,1139,108,17,29.25,100,72.4,37,Completed
73,2025-03-14, Bengaluru ,R101, Yelahanka - Majestic ,Metro,Electronic City,Yelahanka,12.893917,77.607841,11.45,1016,116,45,61.95,30,80.9,29,On Time
393,2025-05-17, Bengaluru ,R110, Hebbal - Yeshwanthpur ,Metro,Hebbal,CV Raman Nagar,12.993515,77.753066,14.29,648,20,20,22.78,40,65.5,5,Cancelled
89,2025-03-03, Bengaluru ,R107, Electronic City - Majestic ,Bus,Shivajinagar,CV Raman Nagar,12.9006,77.488053,16.34,293,66,18,61.4,150,71.6,38,Delayed
395,2025-12-07, Bengaluru ,R102,Hebbal - Shivajinagar,Metro,Silk Board,Shivajinagar,13.182472,77.487971,23.24,57,72,12,10.97,50,27.0,26,Cancelled
73,2025-03-21, Bengaluru ,R101,Yelahanka - Majestic,Metro,KR Market,Silk Board,12.85788,77.767724,6.98,753,11,25,51.74,40,80.1,11,Delayed
188,2025-04-11, Bengaluru ,R102, Hebbal - Shivajinagar ,Metro,Yeshwanthpur,Silk Board,13.11277,77.711815,27.21,1651,17,9,15.12,50,57.9,1,
603,2025-01-23, Bengaluru ,R109, CV Raman Nagar - Shivajinagar ,Bus,Dasarahalli,Whitefield,12.857058,77.770775,26.74,657,27,13,14.56,60,84.7,23,Cancelled
725,2025-07-29, Bengaluru ,R103, Mahadevapura - KR Market ,Metro,Whitefield,Mahadevapura,12.979666,77.461206,18.34,1635,103,11,48.49,30,66.0,78,On Time
194,2025-05-24, Bengaluru ,R104, Bommanahalli - Majestic ,Bus,Whitefield,RR Nagar,12.859754,77.639132,26.82,1003,77,55,76.71,100,50.9,8,Delayed
165,2025-01-31, Bengaluru ,R110, Hebbal - Yeshwanthpur ,Bus,Hebbal,RR Nagar,12.873932,77.501822,22.81,932,48,34,36.68,100,65.2,11,Delayed
487,2025-01-25, Bengaluru ,R108, Dasarahalli - Majestic ,Bus,Mahadevapura,RR Nagar,13.180837,77.555573,10.37,658,19,16,77.05,50,26.4,29,Cancelled
593,2025-12-17, Bengaluru ,R109, CV Raman Nagar - Shivajinagar ,Metro,Electronic City,Dasarahalli,13.153539,77.705017,8.38,1041,43,30,41.6,150,76.3,22,Cancelled
465,2025-08-22, Bengaluru ,R102, Hebbal - Shivajinagar ,Bus,RR Nagar,KR Market,13.036214,77.780986,4.12,1379,178,53,58.3,60,51.1,1,Cancelled
713,2025-08-16, Bengaluru ,R103,Mahadevapura - KR Market,Metro,Whitefield,Banashankari,12.951517,77.502574,27.03,1038,24,30,69.86,150,55.6,15,Delayed
155,2025-04-21, Bengaluru ,R109, CV Raman Nagar - Shivajinagar ,Bus,Electronic City,Mahadevapura,13.014762,77.669973,21.36,256,38,6,51.68,50,69.7,44,Cancelled
965,2025-09-23,,R103, Mahadevapura - KR Market ,Bus,Mahadevapura,Yelahanka,13.162181,77.567702,12.91,1318,37,40,93.69,30,45.5,17,Cancelled
758,2025-12-17, Bengaluru ,R103, Mahadevapura - KR Market ,Metro,Bommanahalli,Shivajinagar,13.129553,77.519237,4.95,1538,107,33,20.47,100,52.4,35,Cancelled
229,2025-01-27, Bengaluru ,R102, Hebbal - Shivajinagar ,Bus,Yeshwanthpur,Whitefield,13.17616,77.791858,16.51,1310,24,32,35.99,30,55.3,19,On Time
280,2025-07-09, Bengaluru ,R109, CV Raman Nagar - Shivajinagar ,Bus,Banashankari,RR Nagar,12.882248,77.544945,13.79,1709,98,50,21.66,30,62.0,9,Completed
955,2025-12-25, Bengaluru ,R102, Hebbal - Shivajinagar ,Bus,Mahadevapura,Majestic,13.012936,77.513228,0.06,896,5,76,55.85,50,57.3,35,
721,2025-04-08, Bengaluru ,R105, RR Nagar - Banashankari ,Metro,Silk Board,Majestic,12.855254,77.562341,5.32,537,43,31,70.03,30,53.6,31,On Time
296,2025-12-25, Bengaluru ,R106, Whitefield - Silk Board ,Metro,Mahadevapura,Bommanahalli,13.180388,77.591548,3.33,713,104,39,22.61,50,54.6,26,Completed
607,2025-04-07, Bengaluru ,R108, Dasarahalli - Majestic ,Metro,Mahadevapura,Whitefield,13.078505,77.793709,21.3,1371,114,37,46.62,30,93.7,26,Delayed
829,2025-02-26, Bengaluru ,R106, Whitefield - Silk Board ,Metro,Electronic City,Yelahanka,12.869872,77.473982,14.66,1515,40,12,45.31,100,29.8,34,Delayed
909,2025-02-17, Bengaluru ,R106, Whitefield - Silk Board ,Metro,RR Nagar,Yeshwanthpur,13.108898,77.668179,9.33,616,88,10,23.68,30,45.7,28,Delayed
351,2025-10-23, Bengaluru ,R107, Electronic City - Majestic ,Bus,CV Raman Nagar,Bommanahalli,13.004359,77.580041,24.61,1111,40,33,16.14,150,54.0,41,On Time
332,2025-07-04, Bengaluru ,R106, Whitefield - Silk Board ,Bus,Bommanahalli,RR Nagar,13.168027,77.673321,5.73,61,50,40,12.45,30,74.5,18,Delayed
256,2025-05-04, Bengaluru ,R105, RR Nagar - Banashankari ,Metro,Yeshwanthpur,Mahadevapura,12.861001,77.469874,21.8,299,25,15,39.06,30,34.2,35,On Time
760,2025-08-31, Bengaluru ,R108, Dasarahalli - Majestic ,Bus,RR Nagar,Hebbal,13.138579,77.539505,18.39,1154,86,50,10.11,150,66.2,55,Completed
781,2025-09-04, Bengaluru ,R106, Whitefield - Silk Board ,Metro,Yelahanka,Whitefield,13.03927,77.686182,21.97,1434,80,29,77.73,60,96.5,23,Completed
838,2025-01-12, Bengaluru ,R102, Hebbal - Shivajinagar ,Metro,Majestic,Yelahanka,13.117053,77.547717,14.67,1292,13,14,27.07,30,69.9,9,
802,2025-01-09, Bengaluru ,R103, Mahadevapura - KR Market ,Bus,KR Market,Yelahanka,13.165802,77.676517,10.55,267,90,16,49.28,100,41.6,22,Delayed
603,2025-01-23, Bengaluru ,R109, CV Raman Nagar - Shivajinagar ,Bus,Dasarahalli,Whitefield,12.857058,77.770775,26.74,657,27,13,14.56,60,84.7,23,Cancelled
55,2025-09-09,,R103, Mahadevapura - KR Market ,Bus,Electronic City,Yelahanka,12.978277,77.660001,25.3,1701,119,31,22.31,100,41.4,5,Completed
746,2025-04-07, Bengaluru ,R104, Bommanahalli - Majestic ,Metro,CV Raman Nagar,Silk Board,12.901637,77.748997,23.19,1564,81,12,13.45,50,43.8,32,Completed
878,2025-10-05, Bengaluru ,R104, Bommanahalli - Majestic ,Bus,Hebbal,Majestic,12.893389,77.487738,25.6,286,45,41,44.78,150,39.0,7,Completed
612,2025-12-05, Bengaluru ,R104, Bommanahalli - Majestic ,Bus,Mahadevapura,Bommanahalli,13.165552,77.609739,12.34,981,55,45,66.01,50,65.8,5,Delayed
784,2025-12-21, Bengaluru ,R109, CV Raman Nagar - Shivajinagar ,Bus,Hebbal,Shivajinagar,13.033228,77.457033,9.83,1260,81,56,77.99,100,43.0,40,On Time
984,2025-03-29, Bengaluru ,R104, Bommanahalli - Majestic ,Metro,Yeshwanthpur,Yelahanka,12.951359,77.573563,27.43,178,96,58,28.83,60,47.1,19,Delayed
13,2025-06-08, Bengaluru ,R101, Yelahanka - Majestic ,,Banashankari,Majestic,12.908171,77.649774,14.1,682,61,20,66.17,100,89.5,64,Cancelled
145,2025-07-18, Bengaluru ,R105, RR Nagar - Banashankari ,Bus,Hebbal,Dasarahalli,12.986434,77.573031,19.31,320,63,59,40.82,60,38.3,11,Cancelled
925,2025-06-17, Bengaluru ,R102, Hebbal - Shivajinagar ,Bus,Bommanahalli,CV Raman Nagar,13.021547,77.461653,17.52,1619,106,20,56.41,50,89.7,3,Delayed
987,2025-02-04, Bengaluru ,R101, Yelahanka - Majestic ,Bus,Bommanahalli,Yeshwanthpur,12.871016,77.588173,9.06,1030,92,31,59.55,150,93.1,27,On Time
688,2025-09-20, Bengaluru ,R107, Electronic City - Majestic ,Bus,Electronic City,RR Nagar,13.021633,77.455639,15.36,1174,21,21,52.86,40,85.7,9,Delayed
202,2025-03-09, Bengaluru ,R103,Mahadevapura - KR Market,Bus,Bommanahalli,Silk Board,13.06422,77.563739,24.32,1172,88,40,36.44,40,55.6,0,Cancelled
950,2025-01-17, Bengaluru ,R105, RR Nagar - Banashankari ,Bus,Majestic,Yeshwanthpur,13.10496,77.699657,4.55,167,88,30,25.2,30,76.0,22,Completed
225,2025-10-02, Bengaluru ,R110, Hebbal - Yeshwanthpur ,Bus,Silk Board,Banashankari,12.884781,77.692812,18.64,1365,99,44,32.4,30,27.4,38,Delayed
129,2025-06-01, Bengaluru ,R106, Whitefield - Silk Board ,Metro,Whitefield,Dasarahalli,12.909467,77.632353,11.6,152,20,49,19.73,30,35.9,4,Delayed
117,2025-01-16, Bengaluru ,R109, CV Raman Nagar - Shivajinagar ,Bus,Mahadevapura,Whitefield,12.927071,77.641747,18.91,559,76,53,47.42,40,35.0,26,Cancelled
771,2025-06-02, Bengaluru ,R106,Whitefield - Silk Board,Bus,Silk Board,Mahadevapura,13.139603,77.720096,25.18,564,44,19,13.16,50,95.6,28,On Time
219,2025-11-07, Bengaluru ,R106, Whitefield - Silk Board ,Metro,Banashankari,Yeshwanthpur,12.973504,77.747851,27.75,1128,10,9,25.35,100,32.8,7,Completed
323,2025-10-16, Bengaluru ,R109, CV Raman Nagar - Shivajinagar ,Bus,RR Nagar,Banashankari,12.988373,77.47021,12.85,1340,55,10,22.42,100,34.0,20,Completed
754,2025-08-19, Bengaluru ,R110,Hebbal - Yeshwanthpur,Metro,Dasarahalli,Yelahanka,13.012994,77.799654,3.56,1652,11,32,74.84,50,55.0,5,On Time
107,2025-01-28, Bengaluru ,R105,RR Nagar - Banashankari,Bus,Shivajinagar,Banashankari,12.92723,77.610557,27.65,563,114,47,68.92,60,75.2,2,Completed
903,2025-09-25,,R105,RR Nagar - Banashankari,,Bommanahalli,Majestic,12.997974,77.74007,7.98,1155,120,21,90.36,150,44.5,21,Delayed
992,2025-09-01, Bengaluru ,R109, CV Raman Nagar - Shivajinagar ,Metro,Silk Board,Mahadevapura,13.008603,77.68635,9.65,453,26,33,65.67,50,35.7,6,Delayed
345,2025-03-22, Bengaluru ,R106, Whitefield - Silk Board ,Bus,Mahadevapura,Electronic City,13.159794,77.535219,11.45,973,90,43,73.4,30,58.2,19,On Time
806,2025-02-25, Bengaluru ,R110, Hebbal - Yeshwanthpur ,Bus,Shivajinagar,Yelahanka,13.082964,77.589679,4.48,338,17,39,41.54,60,60.4,6,Delayed
156,2025-08-13, Bengaluru ,R103, Mahadevapura - KR Market ,Metro,Mahadevapura,RR Nagar,13.000202,77.799831,29.42,822,159,43,15.81,30,54.2,14,Cancelled
741,2025-07-24, Bengaluru ,R102, Hebbal - Shivajinagar ,Bus,Dasarahalli,Shivajinagar,12.851131,77.593834,20.98,715,93,20,84.29,100,74.4,44,Cancelled
699,2025-10-22, Bengaluru ,R101, Yelahanka - Majestic ,Metro,Yelahanka,Hebbal,13.036866,77.657778,20.6,145,93,29,15.83,50,96.2,37,On Time
456,2025-09-19, Bengaluru ,R105, RR Nagar - Banashankari ,Metro,Whitefield,Shivajinagar,12.928847,77.4835,14.16,477,68,44,28.78,150,40.6,42,On Time
612,2025-12-05, Bengaluru ,R104, Bommanahalli - Majestic ,Bus,Mahadevapura,Bommanahalli,13.165552,77.609739,12.34,981,55,45,66.01,50,65.8,5,Delayed
409,2025-03-26, Bengaluru ,R101, Yelahanka - Majestic ,Metro,Mahadevapura,Shivajinagar,12.909524,77.734348,33.95,1161,23,13,55.43,50,90.0,33,Cancelled
344,2025-10-28, Bengaluru ,R104, Bommanahalli - Majestic ,Metro,Majestic,Shivajinagar,13.109092,77.450279,5.19,891,10,58,59.92,100,85.5,3,On Time
25,2025-06-22,,R103, Mahadevapura - KR Market ,Bus,Yelahanka,Mahadevapura,12.937042,77.574126,7.31,1753,57,26,73.19,150,74.6,43,On Time
124,2025-11-11, Bengaluru ,R110, Hebbal - Yeshwanthpur ,Bus,Whitefield,Yeshwanthpur,13.105883,77.464173,4.05,1804,55,15,15.8,50,58.7,4,Completed
571,2025-10-29, Bengaluru ,R109, CV Raman Nagar - Shivajinagar ,Metro,Majestic,CV Raman Nagar,12.991245,77.729119,2.66,1665,13,37,23.44,50,43.5,4,Cancelled
830,2025-09-03, Bengaluru ,R103, Mahadevapura - KR Market ,Bus,Shivajinagar,RR Nagar,13.032121,77.68046,16.33,816,46,47,13.49,40,62.6,0,Completed
550,2025-08-16, Bengaluru ,R109, CV Raman Nagar - Shivajinagar ,Bus,Mahadevapura,Hebbal,13.087498,77.619389,8.08,1051,25,20,55.01,150,70.6,28,Completed
948,2025-01-02, Bengaluru ,R107, Electronic City - Majestic ,Bus,RR Nagar,Yelahanka,12.879624,77.451589,10.26,303,82,60,16.21,40,45.0,21,Completed
80,2025-02-13, Bengaluru ,R106, Whitefield - Silk Board ,Metro,Yeshwanthpur,Hebbal,13.012915,77.481512,30.15,452,69,42,53.45,40,26.8,1,Cancelled
53,2025-03-13, Bengaluru ,R105, RR Nagar - Banashankari ,Metro,Shivajinagar,Majestic,13.047626,77.750314,2.83,1793,82,33,21.39,60,61.5,37,Cancelled
910,2025-10-17, Bengaluru ,R104,Bommanahalli - Majestic,Metro,Electronic City,Yelahanka,13.014117,77.52527,21.49,726,106,5,10.09,30,80.9,30,On Time
585,2025-11-22, Bengaluru ,R104, Bommanahalli - Majestic ,Bus,Yeshwanthpur,CV Raman Nagar,12.9287,77.793789,24.37,816,35,8,15.01,30,93.8,9,Cancelled
205,2025-03-09, Bengaluru ,R106, Whitefield - Silk Board ,Bus,Hebbal,Mahadevapura,13.03992,77.648378,4.12,652,93,22,26.54,40,63.5,7,Delayed
554,2025-02-01, Bengaluru ,R105, RR Nagar - Banashankari ,Bus,Bommanahalli,Yeshwanthpur,13.032773,77.696621,17.8,492,101,17,47.52,30,73.9,20,Cancelled
932,2025-10-22,,R101, Yelahanka - Majestic ,Bus,CV Raman Nagar,Mahadevapura,13.132447,77.646233,18.11,1021,107,23,45.81,150,46.0,7,On Time
76,2025-12-09, Bengaluru ,R109, CV Raman Nagar - Shivajinagar ,Metro,Bommanahalli,RR Nagar,13.095906,77.453797,25.71,1220,66,56,42.01,40,76.9,44,On Time
462,2025-08-12, Bengaluru ,R104, Bommanahalli - Majestic ,Metro,KR Market,Banashankari,13.052754,77.626174,28.1,87,71,29,43.65,60,66.9,22,Completed
353,2025-08-23, Bengaluru ,R102,Hebbal - Shivajinagar,Bus,Mahadevapura,RR Nagar,13.056186,77.780216,14.52,1550,80,28,59.89,50,86.9,3,Cancelled
600,2025-01-01, Bengaluru ,R101, Yelahanka - Majestic ,Bus,Shivajinagar,Mahadevapura,12.974801,77.475611,28.49,1726,46,11,77.45,150,124.1,41,
790,2025-04-03, Bengaluru ,R102, Hebbal - Shivajinagar ,Bus,Banashankari,Dasarahalli,13.110124,77.550738,17.16,638,38,14,46.11,60,58.1,2,Completed
357,2025-03-12, Bengaluru ,R107,Electronic City - Majestic,Bus,KR Market,Hebbal,12.905046,77.543406,21.59,57,25,6,50.39,60,87.4,27,
511,2025-03-26, Bengaluru ,R107, Electronic City - Majestic ,Bus,RR Nagar,Electronic City,13.102187,77.494931,19.1,1283,38,58,44.63,30,55.9,27,Completed
554,2025-02-01, Bengaluru ,R105, RR Nagar - Banashankari ,Bus,Bommanahalli,Yeshwanthpur,13.032773,77.696621,17.8,492,101,17,47.52,30,73.9,20,Cancelled
196,2025-10-30, Bengaluru ,R108, Dasarahalli - Majestic ,Metro,CV Raman Nagar,Hebbal,13.127491,77.494321,27.14,340,26,51,34.44,30,93.0,11,
844,2025-07-13, Bengaluru ,R110, Hebbal - Yeshwanthpur ,Bus,Majestic,Silk Board,12.873291,77.458652,8.73,160,96,38,36.49,50,85.4,34,Completed
451,2025-07-11, Bengaluru ,R101, Yelahanka - Majestic ,Metro,Electronic City,CV Raman Nagar,12.943827,77.599218,8.51,849,48,26,18.48,50,39.9,38,Delayed
