Trip_ID,Date,Time,Hour,Station_ID,Station,Station_Latitude,Station_Longitude,Trip_Count,Available_Bikes,Total_Bikes,Station_Utilisation_Percentage,Trip_Duration_min,Peak_Demand,Vehicle_Type
270,2025-03-01,1900-01-01 17:15:00,17.0,ST008,Marathahalli Bike Station,12.958688,77.697822,70.0,34.0,84.0,83.33,40.3,Peak,EV Bike
308,2025-03-01,1900-01-01 18:39:00,18.0,ST004,Whitefield Bike Station,12.969752,77.749751,122.0,56.0,72.0,100.0,27.6,Peak,Scooter
894,2025-03-01,1900-01-01 22:56:00,22.0,ST011,BTM Layout Bike Station,12.915724,77.609942,64.0,53.0,67.0,95.52,43.1,Normal,EV Bike
482,2025-03-02,1900-01-01 16:02:00,16.0,ST011,BTM Layout Bike Station,12.917047,77.610792,48.0,64.0,88.0,54.55,24.0,Normal,Scooter
9,2025-03-02,1900-01-01 23:04:00,23.0,ST014,Banashankari Bike Station,12.924421,77.545836,55.0,63.0,113.0,48.67,36.7,Normal,Scooter
406,2025-03-03,1900-01-01 03:38:00,3.0,ST014,Banashankari Bike Station,12.925896,77.547725,20.0,66.0,88.0,22.73,14.8,Normal,EV Bike
777,2025-03-03,1900-01-01 06:56:00,6.0,ST013,Malleshwaram Bike Station,13.004406,77.571974,53.0,14.0,39.0,100.0,28.8,Normal,EV Bike
825,2025-03-03,1900-01-01 16:06:00,16.0,ST004,Whitefield Bike Station,12.970386,77.750341,20.0,51.0,67.0,29.85,23.1,Normal,Scooter
312,2025-03-03,1900-01-01 23:14:00,23.0,ST009,HSR Layout Bike Station,12.910149,77.637725,35.0,29.0,79.0,44.3,33.9,Normal,Unknown
739,2025-03-04,1900-01-01 01:55:00,1.0,ST011,BTM Layout Bike Station,12.917237,77.611479,43.0,6.0,20.0,100.0,10.5,Normal,Scooter
885,2025-03-04,1900-01-01 13:02:00,13.0,ST007,Hebbal Bike Station,13.035109,77.597055,27.0,12.0,54.0,50.0,28.3,Normal,Scooter
210,2025-03-04,1900-01-01 16:14:00,16.0,ST002,Koramangala Bike Station,12.93563,77.625475,17.0,58.0,104.0,16.35,32.0,Normal,Scooter
260,2025-03-04,1900-01-01 22:14:00,22.0,ST005,Electronic City Bike Station,12.844998,77.661088,40.0,73.0,96.0,41.67,23.0,Normal,EV Bike
676,2025-03-04,1900-01-01 22:41:00,22.0,ST002,Koramangala Bike Station,12.934592,77.625754,19.0,57.0,68.0,27.94,17.8,Normal,EV Bike
864,2025-03-05,1900-01-01 07:15:00,7.0,ST007,Hebbal Bike Station,13.034439,77.595943,68.0,11.0,60.0,100.0,24.2,Normal,EV Bike
184,2025-03-05,1900-01-01 13:02:00,13.0,ST013,Malleshwaram Bike Station,13.004724,77.571444,48.0,53.0,78.0,61.54,18.6,Normal,EV Bike
515,2025-03-06,1900-01-01 10:19:00,10.0,ST007,Hebbal Bike Station,13.034933,77.595628,61.0,36.0,46.0,100.0,27.6,Peak,Scooter
529,2025-03-07,1900-01-01 03:36:00,3.0,ST003,Indiranagar Bike Station,12.978599,77.640861,66.0,64.0,76.0,86.84,15.1,Normal,Scooter
925,2025-03-07,1900-01-01 11:02:00,11.0,ST007,Hebbal Bike Station,13.035489,77.597911,36.0,58.0,94.0,38.3,7.2,Normal,EV Bike
267,2025-03-07,1900-01-01 18:49:00,18.0,ST012,Rajajinagar Bike Station,12.997322,77.555334,63.0,24.0,49.0,100.0,10.2,Peak,Scooter
960,2025-03-07,1900-01-01 20:21:00,20.0,ST007,Hebbal Bike Station,13.036047,77.5956,81.0,77.0,114.0,71.05,18.1,Peak,EV Bike
296,2025-03-08,1900-01-01 04:36:00,4.0,ST007,Hebbal Bike Station,13.035293,77.596613,37.0,38.0,71.0,52.11,29.5,Normal,EV Bike
811,2025-03-08,1900-01-01 16:57:00,16.0,ST004,Whitefield Bike Station,12.968741,77.750084,65.0,54.0,78.0,83.33,10.8,Normal,EV Bike
851,2025-03-09,1900-01-01 02:21:00,2.0,ST011,BTM Layout Bike Station,12.915809,77.609832,19.0,75.0,88.0,21.59,13.8,Normal,EV Bike
795,2025-03-09,1900-01-01 05:48:00,5.0,ST013,Malleshwaram Bike Station,13.004154,77.572029,34.0,36.0,68.0,50.0,22.5,Normal,Scooter
527,2025-03-09,1900-01-01 15:39:00,15.0,ST008,Marathahalli Bike Station,12.958042,77.698598,43.0,76.0,116.0,37.07,43.0,Normal,EV Bike
603,2025-03-09,1900-01-01 21:10:00,21.0,ST012,Rajajinagar Bike Station,12.998185,77.552914,44.0,58.0,103.0,42.72,19.9,Normal,EV Bike
999,2025-03-10,1900-01-01 13:05:00,13.0,ST007,Hebbal Bike Station,13.03725,77.596219,39.0,52.0,101.0,38.61,28.1,Normal,EV Bike
476,2025-03-11,1900-01-01 02:29:00,2.0,ST001,MG Road Bike Station,12.97467,77.607054,33.0,57.0,83.0,39.76,25.4,Normal,Scooter
912,2025-03-11,1900-01-01 09:56:00,9.0,ST008,Marathahalli Bike Station,12.959794,77.697173,59.0,58.0,88.0,67.05,20.3,Peak,EV Bike
201,2025-03-11,1900-01-01 13:19:00,13.0,ST005,Electronic City Bike Station,12.846711,77.660207,19.0,40.0,67.0,28.36,38.5,Normal,Scooter
504,2025-03-11,1900-01-01 14:25:00,14.0,ST010,Jayanagar Bike Station,12.925839,77.594429,34.0,32.0,82.0,41.46,20.5,Normal,Scooter
572,2025-03-11,1900-01-01 19:20:00,19.0,ST015,JP Nagar Bike Station,12.908277,77.584448,39.0,51.0,91.0,42.86,29.7,Peak,EV Bike
930,2025-03-12,1900-01-01 20:56:00,20.0,ST007,Hebbal Bike Station,13.037209,77.596351,48.0,16.0,29.0,100.0,37.0,Peak,EV Bike
10,2025-03-13,1900-01-01 02:46:00,2.0,ST015,JP Nagar Bike Station,12.907425,77.583679,19.0,44.0,75.0,25.33,27.0,Normal,Scooter
609,2025-03-13,1900-01-01 04:46:00,4.0,ST007,Hebbal Bike Station,13.036436,77.598122,18.0,27.0,46.0,39.13,9.4,Normal,EV Bike
570,2025-03-13,1900-01-01 15:39:00,15.0,ST006,Yelahanka Bike Station,13.10015,77.595045,12.0,37.0,83.0,14.46,12.8,Normal,EV Bike
668,2025-03-14,1900-01-01 02:32:00,2.0,ST013,Malleshwaram Bike Station,13.002398,77.57055,33.0,72.0,107.0,30.84,20.2,Normal,EV Bike
737,2025-03-14,1900-01-01 06:05:00,6.0,ST013,Malleshwaram Bike Station,13.004581,77.571812,29.0,38.0,67.0,43.28,35.8,Normal,EV Bike
937,2025-03-14,1900-01-01 18:58:00,18.0,ST006,Yelahanka Bike Station,13.100693,77.596437,75.0,46.0,62.0,100.0,34.7,Peak,Scooter
526,2025-03-14,1900-01-01 19:41:00,19.0,ST014,Banashankari Bike Station,12.924451,77.546207,104.0,20.0,41.0,100.0,37.2,Peak,EV Bike
926,2025-03-15,1900-01-01 19:00:00,19.0,ST004,Whitefield Bike Station,12.968844,77.751197,82.0,53.0,70.0,100.0,40.6,Peak,EV Bike
424,2025-03-16,1900-01-01 02:13:00,2.0,ST015,JP Nagar Bike Station,12.906459,77.585856,69.0,12.0,38.0,100.0,18.4,Normal,Scooter
753,2025-03-16,1900-01-01 17:06:00,17.0,ST003,Indiranagar Bike Station,12.978153,77.639645,108.0,64.0,86.0,100.0,27.2,Peak,Scooter
148,2025-03-16,1900-01-01 20:29:00,20.0,ST012,Rajajinagar Bike Station,12.99797,77.555248,27.0,68.0,95.0,28.42,26.2,Peak,Scooter
673,2025-03-17,1900-01-01 00:22:00,0.0,ST002,Koramangala Bike Station,12.935752,77.623636,22.0,51.0,100.0,22.0,22.0,Normal,Scooter
170,2025-03-17,1900-01-01 02:41:00,2.0,ST001,MG Road Bike Station,12.975436,77.607586,35.0,21.0,40.0,87.5,16.2,Normal,Scooter
773,2025-03-17,1900-01-01 06:11:00,6.0,ST007,Hebbal Bike Station,13.036141,77.596147,29.0,38.0,54.0,53.7,16.6,Normal,EV Bike
452,2025-03-17,1900-01-01 15:02:00,15.0,ST011,BTM Layout Bike Station,12.917484,77.610792,40.0,63.0,89.0,44.94,12.9,Normal,EV Bike
238,2025-03-18,1900-01-01 10:33:00,10.0,ST005,Electronic City Bike Station,12.84498,77.660806,95.0,54.0,70.0,100.0,26.1,Peak,Scooter
682,2025-03-18,1900-01-01 16:41:00,16.0,ST015,JP Nagar Bike Station,12.906975,77.584924,59.0,41.0,52.0,100.0,24.6,Normal,Scooter
472,2025-03-18,1900-01-01 19:41:00,19.0,ST009,HSR Layout Bike Station,12.912349,77.640241,73.0,24.0,36.0,100.0,30.0,Peak,Scooter
494,2025-03-19,1900-01-01 05:06:00,5.0,ST006,Yelahanka Bike Station,13.101057,77.595243,45.0,36.0,85.0,52.94,20.7,Normal,EV Bike
50,2025-03-19,1900-01-01 07:53:00,7.0,ST012,Rajajinagar Bike Station,12.997037,77.553995,61.0,51.0,72.0,84.72,40.6,Normal,EV Bike
873,2025-03-19,1900-01-01 16:12:00,16.0,ST007,Hebbal Bike Station,13.035389,77.595827,35.0,20.0,59.0,59.32,44.6,Normal,EV Bike
931,2025-03-19,1900-01-01 21:32:00,21.0,ST010,Jayanagar Bike Station,12.925264,77.592595,29.0,5.0,16.0,100.0,30.4,Normal,EV Bike
6,2025-03-20,1900-01-01 01:10:00,1.0,ST010,Jayanagar Bike Station,12.923697,77.592752,37.0,28.0,55.0,67.27,32.4,Normal,Scooter
893,2025-03-20,1900-01-01 09:00:00,9.0,ST001,MG Road Bike Station,12.975255,77.606958,111.0,74.0,110.0,100.0,34.4,Peak,EV Bike
189,2025-03-20,1900-01-01 11:14:00,11.0,ST006,Yelahanka Bike Station,13.101767,77.594831,63.0,36.0,62.0,100.0,13.5,Normal,EV Bike
725,2025-03-20,1900-01-01 20:25:00,20.0,ST010,Jayanagar Bike Station,12.925472,77.592357,109.0,64.0,102.0,100.0,18.7,Peak,EV Bike
713,2025-03-21,1900-01-01 08:17:00,8.0,ST013,Malleshwaram Bike Station,13.004865,77.570147,68.0,13.0,61.0,100.0,15.2,Peak,Scooter
911,2025-03-22,1900-01-01 03:42:00,3.0,ST009,HSR Layout Bike Station,12.911548,77.63775,52.0,59.0,91.0,57.14,14.1,Normal,EV Bike
817,2025-03-22,1900-01-01 03:58:00,3.0,ST011,BTM Layout Bike Station,12.916368,77.609626,67.0,59.0,103.0,65.05,24.2,Normal,Scooter
169,2025-03-22,1900-01-01 04:51:00,4.0,ST008,Marathahalli Bike Station,12.958895,77.696689,66.0,53.0,68.0,97.06,13.1,Normal,EV Bike
218,2025-03-22,1900-01-01 15:01:00,15.0,ST004,Whitefield Bike Station,12.970213,77.748541,65.0,14.0,51.0,100.0,18.8,Normal,EV Bike
731,2025-03-22,1900-01-01 18:18:00,18.0,ST001,MG Road Bike Station,12.976562,77.607455,117.0,34.0,81.0,100.0,33.9,Peak,EV Bike
45,2025-03-22,1900-01-01 22:32:00,22.0,ST013,Malleshwaram Bike Station,13.003133,77.570683,68.0,23.0,33.0,100.0,38.0,Normal,EV Bike
569,2025-03-23,1900-01-01 07:08:00,7.0,ST012,Rajajinagar Bike Station,12.999211,77.553566,58.0,51.0,83.0,69.88,37.3,Normal,EV Bike
450,2025-03-23,1900-01-01 09:30:00,9.0,ST013,Malleshwaram Bike Station,13.004431,77.570153,52.0,32.0,63.0,82.54,15.0,Peak,Scooter
403,2025-03-23,1900-01-01 12:56:00,12.0,ST013,Malleshwaram Bike Station,13.004548,77.569204,46.0,13.0,28.0,100.0,42.7,Normal,Scooter
524,2025-03-25,1900-01-01 10:06:00,10.0,ST015,JP Nagar Bike Station,12.907237,77.586377,37.0,71.0,115.0,32.17,18.7,Peak,Scooter
343,2025-03-26,1900-01-01 21:46:00,21.0,ST013,Malleshwaram Bike Station,13.004964,77.570287,11.0,17.0,36.0,30.56,40.3,Normal,Scooter
131,2025-03-27,1900-01-01 06:14:00,6.0,ST012,Rajajinagar Bike Station,12.997071,77.5544,56.0,18.0,53.0,100.0,34.1,Normal,EV Bike
991,2025-03-27,1900-01-01 09:12:00,9.0,ST001,MG Road Bike Station,12.975515,77.606032,34.0,21.0,50.0,68.0,27.8,Peak,EV Bike
747,2025-03-27,1900-01-01 18:12:00,18.0,ST005,Electronic City Bike Station,12.846939,77.659623,104.0,6.0,56.0,100.0,23.5,Peak,Scooter
929,2025-03-28,1900-01-01 04:46:00,4.0,ST011,BTM Layout Bike Station,12.915941,77.610408,23.0,62.0,102.0,22.55,25.6,Normal,EV Bike
547,2025-03-28,1900-01-01 05:03:00,5.0,ST014,Banashankari Bike Station,12.92479,77.545721,42.0,68.0,83.0,50.6,38.2,Normal,Scooter
871,2025-03-28,1900-01-01 09:53:00,9.0,ST008,Marathahalli Bike Station,12.96023,77.697958,55.0,40.0,84.0,65.48,38.6,Peak,EV Bike
39,2025-03-29,1900-01-01 08:42:00,8.0,ST001,MG Road Bike Station,12.974479,77.607266,111.0,25.0,68.0,100.0,26.2,Peak,EV Bike
649,2025-03-30,1900-01-01 08:54:00,8.0,ST008,Marathahalli Bike Station,12.960027,77.697998,82.0,58.0,92.0,89.13,17.2,Peak,EV Bike
427,2025-03-30,1900-01-01 13:32:00,13.0,ST005,Electronic City Bike Station,12.844355,77.661076,42.0,13.0,36.0,100.0,32.6,Normal,Scooter
738,2025-03-31,1900-01-01 00:46:00,0.0,ST011,BTM Layout Bike Station,12.916867,77.608653,15.0,5.0,15.0,100.0,26.1,Normal,Scooter
772,2025-03-31,1900-01-01 08:24:00,8.0,ST001,MG Road Bike Station,12.976259,77.605619,88.0,35.0,52.0,100.0,9.1,Peak,Scooter
559,2025-03-31,1900-01-01 18:18:00,18.0,ST006,Yelahanka Bike Station,13.101865,77.596879,64.0,5.0,36.0,100.0,41.7,Peak,EV Bike
204,2025-03-31,1900-01-01 21:41:00,21.0,ST004,Whitefield Bike Station,12.969198,77.751384,47.0,54.0,89.0,52.81,26.4,Normal,Scooter
278,2025-04-01,1900-01-01 00:39:00,0.0,ST004,Whitefield Bike Station,12.971233,77.751326,43.0,42.0,78.0,55.13,32.4,Normal,EV Bike
678,2025-04-01,1900-01-01 07:58:00,7.0,ST007,Hebbal Bike Station,13.036155,77.597679,52.0,55.0,76.0,68.42,21.2,Normal,EV Bike
83,2025-04-01,1900-01-01 14:00:00,14.0,ST012,Rajajinagar Bike Station,12.999659,77.553699,41.0,19.0,44.0,93.18,20.1,Normal,Scooter
85,2025-04-02,1900-01-01 10:56:00,10.0,ST012,Rajajinagar Bike Station,12.997921,77.554441,32.0,80.0,97.0,32.99,43.0,Peak,Scooter
987,2025-04-02,1900-01-01 18:45:00,18.0,ST002,Koramangala Bike Station,12.93621,77.624648,126.0,9.0,49.0,100.0,39.4,Peak,Scooter
288,2025-04-03,1900-01-01 04:43:00,4.0,ST006,Yelahanka Bike Station,13.101245,77.596089,48.0,52.0,90.0,53.33,7.1,Normal,Scooter
722,2025-04-03,1900-01-01 15:10:00,15.0,ST003,Indiranagar Bike Station,12.979846,77.641631,15.0,55.0,65.0,23.08,11.5,Normal,EV Bike
321,2025-04-05,1900-01-01 02:19:00,2.0,ST005,Electronic City Bike Station,12.844292,77.660087,54.0,70.0,111.0,48.65,6.7,Normal,Scooter
390,2025-04-05,1900-01-01 04:50:00,4.0,ST002,Koramangala Bike Station,12.935774,77.623905,45.0,19.0,69.0,65.22,7.2,Normal,Scooter
103,2025-04-06,1900-01-01 14:06:00,14.0,ST009,HSR Layout Bike Station,12.910433,77.638844,37.0,6.0,56.0,66.07,5.7,Normal,Scooter
230,2025-04-06,1900-01-01 22:18:00,22.0,ST002,Koramangala Bike Station,12.936101,77.625526,65.0,53.0,65.0,100.0,8.0,Normal,EV Bike
486,2025-04-07,1900-01-01 00:17:00,0.0,ST009,HSR Layout Bike Station,12.912451,77.638528,29.0,55.0,66.0,43.94,12.4,Normal,Scooter
848,2025-04-07,1900-01-01 00:52:00,0.0,ST014,Banashankari Bike Station,12.924328,77.546626,12.0,50.0,63.0,19.05,19.0,Normal,Scooter
566,2025-04-07,1900-01-01 04:30:00,4.0,ST005,Electronic City Bike Station,12.846756,77.661456,44.0,34.0,67.0,65.67,19.5,Normal,EV Bike
561,2025-04-07,1900-01-01 11:39:00,11.0,ST013,Malleshwaram Bike Station,13.004205,77.571623,57.0,49.0,67.0,85.07,9.9,Normal,EV Bike
24,2025-04-07,1900-01-01 17:37:00,17.0,ST001,MG Road Bike Station,12.974415,77.606683,126.0,70.0,94.0,100.0,5.5,Peak,EV Bike
830,2025-04-07,1900-01-01 22:48:00,22.0,ST005,Electronic City Bike Station,12.844979,77.659598,45.0,67.0,110.0,40.91,41.5,Normal,Scooter
203,2025-04-08,1900-01-01 08:18:00,8.0,ST015,JP Nagar Bike Station,12.907,77.583684,59.0,47.0,58.0,100.0,29.4,Peak,EV Bike
798,2025-04-09,1900-01-01 21:28:00,21.0,ST009,HSR Layout Bike Station,12.910397,77.639399,61.0,69.0,80.0,76.25,31.0,Normal,Scooter
23,2025-04-09,1900-01-01 22:13:00,22.0,ST012,Rajajinagar Bike Station,12.999347,77.554818,20.0,27.0,74.0,27.03,12.7,Normal,EV Bike
802,2025-04-09,1900-01-01 22:52:00,22.0,ST004,Whitefield Bike Station,12.970127,77.749099,14.0,70.0,101.0,13.86,42.0,Normal,EV Bike
64,2025-04-10,1900-01-01 16:30:00,16.0,ST003,Indiranagar Bike Station,12.97817,77.640441,15.0,54.0,73.0,20.55,37.8,Normal,Scooter
1,2025-04-10,1900-01-01 18:24:00,18.0,ST010,Jayanagar Bike Station,12.923646,77.593811,124.0,50.0,89.0,100.0,29.1,Peak,Scooter
413,2025-04-10,1900-01-01 20:33:00,20.0,ST014,Banashankari Bike Station,12.926373,77.546543,77.0,15.0,46.0,100.0,23.2,Peak,Scooter
112,2025-04-11,1900-01-01 03:03:00,3.0,ST003,Indiranagar Bike Station,12.978415,77.64128,45.0,62.0,72.0,62.5,9.4,Normal,Scooter
963,2025-04-11,1900-01-01 16:23:00,16.0,ST015,JP Nagar Bike Station,12.907645,77.583828,65.0,79.0,97.0,67.01,39.6,Normal,EV Bike
838,2025-04-11,1900-01-01 19:31:00,19.0,ST004,Whitefield Bike Station,12.969647,77.750048,115.0,74.0,114.0,100.0,43.4,Peak,EV Bike
890,2025-04-12,1900-01-01 04:22:00,4.0,ST011,BTM Layout Bike Station,12.915667,77.6112,15.0,37.0,49.0,30.61,19.9,Normal,Scooter
60,2025-04-12,1900-01-01 05:15:00,5.0,ST007,Hebbal Bike Station,13.034778,77.595756,11.0,33.0,74.0,14.86,36.7,Normal,Scooter
129,2025-04-12,1900-01-01 21:46:00,21.0,ST002,Koramangala Bike Station,12.933897,77.623118,56.0,68.0,113.0,49.56,22.8,Normal,Scooter
62,2025-04-13,1900-01-01 23:27:00,23.0,ST002,Koramangala Bike Station,12.936203,77.625166,51.0,40.0,52.0,98.08,12.3,Normal,EV Bike
709,2025-04-14,1900-01-01 17:15:00,17.0,ST005,Electronic City Bike Station,12.846667,77.661583,55.0,5.0,26.0,100.0,36.9,Peak,EV Bike
498,2025-04-15,1900-01-01 12:26:00,12.0,ST014,Banashankari Bike Station,12.924252,77.546299,10.0,37.0,84.0,11.9,5.4,Normal,Scooter
654,2025-04-15,1900-01-01 13:05:00,13.0,ST008,Marathahalli Bike Station,12.957928,77.695978,27.0,14.0,50.0,54.0,34.3,Normal,Scooter
285,2025-04-16,1900-01-01 16:26:00,16.0,ST015,JP Nagar Bike Station,12.907609,77.586088,17.0,36.0,74.0,22.97,26.7,Normal,EV Bike
764,2025-04-17,1900-01-01 01:10:00,1.0,ST005,Electronic City Bike Station,12.844898,77.659062,27.0,54.0,76.0,35.53,8.4,Normal,Scooter
364,2025-04-17,1900-01-01 22:57:00,22.0,ST011,BTM Layout Bike Station,12.91552,77.609592,70.0,58.0,69.0,100.0,23.6,Normal,Scooter
353,2025-04-18,1900-01-01 09:50:00,9.0,ST002,Koramangala Bike Station,12.934694,77.625085,34.0,8.0,45.0,75.56,35.7,Peak,Scooter
955,2025-04-18,1900-01-01 11:29:00,11.0,ST012,Rajajinagar Bike Station,12.997026,77.554653,39.0,39.0,72.0,54.17,31.0,Normal,Scooter
519,2025-04-18,1900-01-01 18:49:00,18.0,ST014,Banashankari Bike Station,12.924522,77.545488,23.0,66.0,105.0,21.9,20.2,Peak,EV Bike
768,2025-04-19,1900-01-01 05:35:00,5.0,ST008,Marathahalli Bike Station,12.957862,77.696776,70.0,59.0,90.0,77.78,35.3,Normal,EV Bike
46,2025-04-19,1900-01-01 15:12:00,15.0,ST005,Electronic City Bike Station,12.844476,77.659041,41.0,78.0,101.0,40.59,41.0,Normal,Scooter
688,2025-04-20,1900-01-01 03:46:00,3.0,ST013,Malleshwaram Bike Station,13.004471,77.571662,36.0,34.0,84.0,42.86,30.9,Normal,EV Bike
431,2025-04-20,1900-01-01 04:04:00,4.0,ST003,Indiranagar Bike Station,12.977331,77.640899,52.0,79.0,129.0,40.31,37.2,Normal,EV Bike
863,2025-04-20,1900-01-01 18:23:00,18.0,ST012,Rajajinagar Bike Station,12.997138,77.554857,106.0,66.0,114.0,92.98,22.7,Peak,EV Bike
240,2025-04-21,1900-01-01 15:04:00,15.0,ST015,JP Nagar Bike Station,12.907017,77.583509,54.0,65.0,91.0,59.34,24.9,Normal,Scooter
409,2025-04-22,1900-01-01 09:45:00,9.0,ST012,Rajajinagar Bike Station,12.997553,77.554521,104.0,53.0,69.0,100.0,22.3,Peak,Scooter
188,2025-04-22,1900-01-01 11:44:00,11.0,ST008,Marathahalli Bike Station,12.960439,77.696274,33.0,75.0,96.0,34.38,40.7,Normal,Scooter
305,2025-04-23,1900-01-01 21:50:00,21.0,ST005,Electronic City Bike Station,12.844573,77.659494,64.0,80.0,101.0,63.37,38.3,Normal,Scooter
574,2025-04-24,1900-01-01 01:29:00,1.0,ST005,Electronic City Bike Station,12.846515,77.660216,19.0,41.0,61.0,31.15,26.6,Normal,Scooter
91,2025-04-24,1900-01-01 01:58:00,1.0,ST001,MG Road Bike Station,12.974856,77.606867,25.0,40.0,81.0,30.86,40.4,Normal,Scooter
691,2025-04-24,1900-01-01 12:34:00,12.0,ST002,Koramangala Bike Station,12.934816,77.623246,10.0,75.0,85.0,11.76,21.1,Normal,EV Bike
658,2025-04-24,1900-01-01 13:01:00,13.0,ST008,Marathahalli Bike Station,12.958178,77.698724,48.0,73.0,84.0,57.14,11.6,Normal,Scooter
767,2025-04-24,1900-01-01 13:39:00,13.0,ST003,Indiranagar Bike Station,12.979726,77.640121,47.0,42.0,66.0,71.21,38.8,Normal,Scooter
986,2025-04-24,1900-01-01 14:24:00,14.0,ST002,Koramangala Bike Station,12.936182,77.625029,14.0,60.0,84.0,16.67,36.1,Normal,Scooter
717,2025-04-24,1900-01-01 15:53:00,15.0,ST005,Electronic City Bike Station,12.845573,77.660187,56.0,13.0,35.0,100.0,22.5,Normal,EV Bike
785,2025-04-24,1900-01-01 16:50:00,16.0,ST014,Banashankari Bike Station,12.924447,77.548111,39.0,13.0,45.0,86.67,32.0,Normal,Scooter
535,2025-04-24,1900-01-01 22:06:00,22.0,ST002,Koramangala Bike Station,12.934452,77.624926,11.0,39.0,80.0,13.75,22.6,Normal,Scooter
292,2025-04-24,1900-01-01 22:20:00,22.0,ST001,MG Road Bike Station,12.976907,77.607834,45.0,80.0,111.0,40.54,31.6,Normal,Scooter
199,2025-04-26,1900-01-01 13:12:00,13.0,ST005,Electronic City Bike Station,12.846879,77.660346,65.0,63.0,97.0,67.01,41.2,Normal,EV Bike
87,2025-04-26,1900-01-01 15:32:00,15.0,ST010,Jayanagar Bike Station,12.924857,77.594431,26.0,39.0,69.0,37.68,43.6,Normal,Scooter
202,2025-04-26,1900-01-01 16:13:00,16.0,ST006,Yelahanka Bike Station,13.099327,77.596193,38.0,38.0,82.0,46.34,27.4,Normal,EV Bike
883,2025-04-26,1900-01-01 21:07:00,21.0,ST006,Yelahanka Bike Station,13.101205,77.597472,39.0,47.0,88.0,44.32,42.9,Normal,Scooter
774,2025-04-28,1900-01-01 02:04:00,2.0,ST012,Rajajinagar Bike Station,12.998174,77.55364,42.0,76.0,112.0,37.5,10.3,Normal,Scooter
117,2025-04-28,1900-01-01 11:11:00,11.0,ST011,BTM Layout Bike Station,12.917179,77.609995,30.0,7.0,36.0,83.33,44.9,Normal,EV Bike
465,2025-04-28,1900-01-01 12:11:00,12.0,ST006,Yelahanka Bike Station,13.100321,77.597558,66.0,78.0,119.0,55.46,12.3,Normal,Scooter
488,2025-04-28,1900-01-01 12:20:00,12.0,ST011,BTM Layout Bike Station,12.916315,77.611571,42.0,78.0,125.0,33.6,26.7,Normal,EV Bike
719,2025-04-28,1900-01-01 15:50:00,15.0,ST005,Electronic City Bike Station,12.844452,77.660649,34.0,39.0,73.0,46.58,28.6,Normal,Scooter
38,2025-04-30,1900-01-01 18:23:00,18.0,ST009,HSR Layout Bike Station,12.912389,77.640135,75.0,58.0,94.0,79.79,7.2,Peak,EV Bike
27,2025-05-01,1900-01-01 05:39:00,5.0,ST005,Electronic City Bike Station,12.845237,77.66119,56.0,54.0,99.0,56.57,40.1,Normal,Scooter
487,2025-05-01,1900-01-01 13:26:00,13.0,ST012,Rajajinagar Bike Station,12.99771,77.552908,14.0,74.0,101.0,13.86,9.6,Normal,EV Bike
875,2025-05-02,1900-01-01 16:02:00,16.0,ST014,Banashankari Bike Station,12.926819,77.546563,50.0,53.0,80.0,62.5,37.9,Normal,Scooter
952,2025-05-02,1900-01-01 17:55:00,17.0,ST011,BTM Layout Bike Station,12.916604,77.611472,79.0,50.0,69.0,100.0,12.5,Peak,EV Bike
953,2025-05-03,1900-01-01 07:26:00,7.0,ST014,Banashankari Bike Station,12.924378,77.545321,10.0,35.0,79.0,12.66,24.9,Normal,Scooter
295,2025-05-04,1900-01-01 07:51:00,7.0,ST013,Malleshwaram Bike Station,13.003799,77.571126,26.0,70.0,87.0,29.89,31.7,Normal,Scooter
671,2025-05-04,1900-01-01 21:14:00,21.0,ST010,Jayanagar Bike Station,12.925444,77.595039,21.0,8.0,43.0,48.84,7.9,Normal,Scooter
439,2025-05-05,1900-01-01 08:46:00,8.0,ST012,Rajajinagar Bike Station,12.997139,77.555048,61.0,10.0,47.0,100.0,20.7,Peak,EV Bike
748,2025-05-06,1900-01-01 19:17:00,19.0,ST007,Hebbal Bike Station,13.035612,77.595609,48.0,16.0,43.0,100.0,9.4,Peak,EV Bike
291,2025-05-07,1900-01-01 05:10:00,5.0,ST015,JP Nagar Bike Station,12.908262,77.586003,40.0,26.0,50.0,80.0,25.1,Normal,Scooter
599,2025-05-08,1900-01-01 09:12:00,9.0,ST002,Koramangala Bike Station,12.934407,77.62489,97.0,53.0,95.0,100.0,5.1,Peak,EV Bike
338,2025-05-08,1900-01-01 11:52:00,11.0,ST011,BTM Layout Bike Station,12.917168,77.610068,54.0,59.0,76.0,71.05,16.1,Normal,EV Bike
429,2025-05-08,1900-01-01 15:54:00,15.0,ST014,Banashankari Bike Station,12.925757,77.547337,59.0,17.0,57.0,100.0,29.8,Normal,Scooter
846,2025-05-08,1900-01-01 22:07:00,22.0,ST011,BTM Layout Bike Station,12.918028,77.610949,29.0,53.0,79.0,36.71,41.5,Normal,EV Bike
383,2025-05-08,1900-01-01 23:12:00,23.0,ST008,Marathahalli Bike Station,12.958038,77.697523,27.0,54.0,65.0,41.54,38.7,Normal,EV Bike
984,2025-05-09,1900-01-01 01:39:00,1.0,ST002,Koramangala Bike Station,12.936117,77.624067,49.0,49.0,97.0,50.52,44.3,Normal,Scooter
866,2025-05-11,1900-01-01 01:15:00,1.0,ST013,Malleshwaram Bike Station,13.00269,77.571576,59.0,77.0,112.0,52.68,34.6,Normal,Scooter
